,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,27.446222,0.5014837,38.754578,0.45517242,47.100006,0.5082645
1,26.846579,0.48961425,38.05981,0.4413793,46.195744,0.5123967
2,26.298454,0.48367953,37.427982,0.4275862,45.377445,0.5041322
3,25.731865,0.48071218,36.77343,0.4275862,44.52602,0.49586776
4,25.176104,0.47477746,36.14711,0.4413793,43.719048,0.5
5,24.5962,0.47477746,35.48467,0.43448275,42.862686,0.5
6,24.037457,0.47477746,34.837627,0.4275862,42.019882,0.49173555
7,23.4765,0.4718101,34.184704,0.43448275,41.164013,0.5
8,22.9526,0.46884274,33.579918,0.4275862,40.37864,0.4876033
9,22.345364,0.46587536,32.891014,0.42068964,39.48671,0.47933885
10,21.765436,0.462908,32.22819,0.4275862,38.610558,0.4752066
11,21.231726,0.45697328,31.608852,0.42068964,37.790897,0.46694216
12,20.660107,0.45697328,30.958422,0.42068964,36.932407,0.46694216
13,20.128431,0.45400593,30.365292,0.41379312,36.1503,0.4752066
14,19.60204,0.45994064,29.75883,0.40689656,35.346416,0.4876033
15,19.05851,0.45994064,29.130243,0.40689656,34.519875,0.4876033
16,18.544409,0.47477746,28.533163,0.41379312,33.74838,0.5
17,18.068052,0.48071218,27.979118,0.41379312,33.043278,0.5082645
18,17.54927,0.4866469,27.382072,0.42068964,32.273235,0.5165289
19,17.090456,0.48367953,26.83818,0.4275862,31.565107,0.5206612
20,16.593065,0.5133531,26.250946,0.42068964,30.793413,0.53305787
21,16.12657,0.5281899,25.698671,0.43448275,30.065424,0.54545456
22,15.684903,0.52522254,25.14914,0.4413793,29.338316,0.553719
23,15.229021,0.537092,24.584192,0.46896553,28.581459,0.5495868
24,14.79294,0.5430267,24.032074,0.46206897,27.845541,0.5661157
25,14.369836,0.5548961,23.498856,0.47586206,27.137793,0.58264464
26,13.968739,0.5548961,22.97569,0.4827586,26.431278,0.58677685
27,13.587776,0.55192876,22.478003,0.48965517,25.76363,0.58264464
28,13.203524,0.5578635,21.974731,0.47586206,25.070215,0.57438016
29,12.86485,0.5667656,21.529669,0.48965517,24.466324,0.5785124
30,12.5320425,0.57863504,21.080875,0.49655172,23.838972,0.5785124
31,12.186974,0.5934718,20.624289,0.50344825,23.202961,0.58264464
32,11.873036,0.59940654,20.19767,0.50344825,22.587648,0.58264464
33,11.563136,0.6023739,19.782028,0.5103448,21.999063,0.57024795
34,11.234135,0.59940654,19.338911,0.51724136,21.354366,0.57438016
35,10.9661665,0.60534126,18.980165,0.53103447,20.840477,0.57024795
36,10.69562,0.60534126,18.622486,0.53103447,20.325756,0.5785124
37,10.4146805,0.60534126,18.249151,0.53103447,19.77024,0.57438016
38,10.145907,0.611276,17.884743,0.537931,19.223509,0.56198347
39,9.897372,0.611276,17.544254,0.55172414,18.716583,0.5495868
40,9.641079,0.6142433,17.18908,0.55172414,18.184608,0.56198347
41,9.376724,0.6142433,16.812796,0.5448276,17.61987,0.55785125
42,9.135084,0.6142433,16.465866,0.55172414,17.10637,0.57024795
43,8.93046,0.6172107,16.16756,0.55172414,16.722624,0.57024795
44,8.707631,0.6231454,15.82858,0.5586207,16.304634,0.57024795
45,8.533237,0.62017804,15.539344,0.55172414,15.896867,0.5661157
46,8.3819065,0.6142433,15.30174,0.55172414,15.560544,0.57438016
47,8.249689,0.6172107,15.089239,0.55172414,15.281506,0.57438016
48,8.127933,0.6142433,14.899315,0.55172414,15.028401,0.57024795
49,8.002607,0.611276,14.710564,0.55172414,14.772535,0.5661157
50,7.882464,0.6172107,14.596368,0.5586207,14.60157,0.55785125
51,7.767884,0.6142433,14.440056,0.55172414,14.3741045,0.553719
52,7.655246,0.6083086,14.260463,0.55172414,14.127946,0.55785125
53,7.5436788,0.60534126,14.117445,0.5448276,13.982114,0.55785125
54,7.4418583,0.60534126,13.968532,0.537931,13.812258,0.55785125
55,7.33893,0.6083086,13.819097,0.5448276,13.640301,0.55785125
56,7.244221,0.6142433,13.7031,0.537931,13.533205,0.55785125
57,7.1472363,0.6172107,13.556485,0.537931,13.387238,0.553719
58,7.0490584,0.6142433,13.403437,0.53103447,13.237867,0.5495868
59,6.9544187,0.611276,13.251381,0.53103447,13.099716,0.5495868
60,6.852981,0.6083086,13.1232,0.51724136,13.019562,0.5495868
61,6.751003,0.5934718,12.97415,0.5103448,12.893787,0.54545456
62,6.6635447,0.5964392,12.8452635,0.5103448,12.790207,0.5371901
63,6.584038,0.5934718,12.712857,0.50344825,12.660085,0.5495868
64,6.50808,0.5964392,12.608852,0.51724136,12.572873,0.54545456
65,6.4378657,0.5964392,12.491059,0.51724136,12.434649,0.5495868
66,6.3601837,0.59940654,12.351874,0.53103447,12.284726,0.553719
67,6.28768,0.59940654,12.2553425,0.537931,12.196192,0.5495868
68,6.2254786,0.60534126,12.170276,0.537931,12.117947,0.5495868
69,6.1612554,0.611276,12.066733,0.55172414,12.005358,0.5495868
70,6.1125712,0.6142433,11.996122,0.5586207,11.913417,0.5495868
71,6.061816,0.6142433,11.897818,0.5586207,11.773372,0.553719
72,6.008517,0.6142433,11.847342,0.5586207,11.704018,0.55785125
