,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,97.682236,0.49851632,97.58801,0.49655172,66.09551,0.5
1,94.920265,0.49554896,95.2086,0.49655172,64.17732,0.4876033
2,92.11056,0.48961425,92.79491,0.49655172,62.22843,0.4876033
3,89.21563,0.48367953,90.30018,0.49655172,60.217953,0.4752066
4,86.370285,0.47477746,87.859024,0.48965517,58.24645,0.4752066
5,83.43274,0.46587536,85.33621,0.47586206,56.214733,0.45867768
6,80.60439,0.45994064,82.905685,0.46896553,54.253216,0.45867768
7,77.936005,0.45400593,80.61416,0.46206897,52.4011,0.45454547
8,75.09598,0.45400593,78.177,0.46206897,50.434723,0.446281
9,72.28419,0.44510385,75.760124,0.45517242,48.48508,0.42975205
10,69.326805,0.4421365,73.20564,0.4413793,46.439903,0.41322315
11,66.45287,0.43323442,70.73172,0.4413793,44.453945,0.39256197
12,63.61903,0.43026707,68.30284,0.43448275,42.49058,0.37190083
13,60.75994,0.4272997,65.845985,0.4,40.515392,0.36363637
14,57.921604,0.41246292,63.42286,0.3862069,38.555202,0.3429752
15,55.12173,0.39465874,61.014088,0.37241378,36.617588,0.3264463
16,52.279297,0.38575667,58.56857,0.37241378,34.65821,0.3181818
17,49.431126,0.38872403,56.130142,0.37931034,32.692307,0.3181818
18,46.644897,0.40059346,53.737137,0.36551723,30.770239,0.32231405
19,44.015087,0.38575667,51.48035,0.36551723,29.096067,0.32231405
20,41.503685,0.3916914,49.14192,0.37931034,27.826937,0.30991736
21,39.237907,0.38575667,47.019978,0.37931034,26.677448,0.3181818
22,37.151745,0.39465874,45.0673,0.37241378,25.62909,0.3140496
23,35.160755,0.39465874,43.242115,0.36551723,24.659966,0.3181818
24,33.046543,0.40949556,41.341896,0.37241378,23.662142,0.3181818
25,31.14955,0.40949556,39.73704,0.35172415,22.815916,0.3305785
26,29.582495,0.41839764,38.56084,0.3586207,22.141214,0.32231405
27,28.087147,0.40949556,37.376667,0.3586207,21.493681,0.3305785
28,26.897612,0.39465874,36.404736,0.37241378,20.955912,0.3429752
29,25.751284,0.3976261,35.473732,0.36551723,20.465462,0.33471075
30,24.503637,0.38872403,34.442394,0.3586207,20.012592,0.34710744
31,23.347195,0.3916914,33.515038,0.3586207,19.612387,0.338843
32,22.20288,0.3916914,32.630928,0.36551723,19.238255,0.338843
33,21.082602,0.3916914,31.779505,0.36551723,18.876848,0.33471075
34,20.120771,0.40356082,31.014803,0.37931034,18.560335,0.3305785
35,19.204033,0.42433235,30.352108,0.39310345,18.272057,0.3264463
36,18.508776,0.42433235,29.799343,0.3862069,18.057188,0.33471075
37,17.870703,0.41839764,29.272078,0.4,17.86414,0.34710744
38,17.296799,0.41839764,28.797434,0.4,17.69411,0.35123968
39,16.731321,0.42433235,28.307291,0.4,17.53877,0.35123968
40,16.202261,0.421365,27.851316,0.39310345,17.372807,0.3553719
41,15.711219,0.41839764,27.42138,0.39310345,17.215351,0.35123968
42,15.2607765,0.41839764,27.008867,0.3862069,17.066069,0.35950413
43,14.825859,0.421365,26.584354,0.37241378,16.926283,0.3553719
44,14.435175,0.421365,26.179932,0.37241378,16.810707,0.3553719
45,14.122296,0.41839764,25.814377,0.37241378,16.707733,0.3553719
46,13.857335,0.421365,25.469591,0.36551723,16.605152,0.3553719
47,13.658183,0.41543028,25.170263,0.36551723,16.514612,0.35123968
48,13.470906,0.4065282,24.894127,0.36551723,16.416128,0.34710744
49,13.3061695,0.40356082,24.670965,0.36551723,16.30207,0.35123968
50,13.168705,0.4065282,24.493244,0.36551723,16.182222,0.35950413
51,13.010988,0.4065282,24.211164,0.36551723,16.097847,0.36363637
52,12.878993,0.40356082,24.025011,0.37931034,15.984817,0.36363637
53,12.745034,0.4065282,23.82287,0.37241378,15.87564,0.3553719
54,12.608091,0.40059346,23.617306,0.37241378,15.772846,0.36363637
55,12.485748,0.40059346,23.402828,0.37241378,15.704945,0.36363637
56,12.366021,0.40059346,23.206488,0.37241378,15.621638,0.37190083
57,12.247602,0.3916914,23.024832,0.37241378,15.529539,0.36363637
58,12.139921,0.38872403,22.868835,0.37241378,15.438545,0.35950413
59,12.034327,0.3916914,22.70008,0.37241378,15.36341,0.35950413
60,11.931992,0.3916914,22.534758,0.36551723,15.289924,0.3553719
61,11.83854,0.39465874,22.414316,0.3586207,15.198998,0.35123968
62,11.74425,0.38575667,22.301651,0.3586207,15.102535,0.35123968
63,11.6538925,0.37982196,22.1963,0.3586207,15.006698,0.35123968
64,11.571907,0.37388724,22.09036,0.35172415,14.9270735,0.3429752
65,11.487225,0.37388724,21.977953,0.3586207,14.844403,0.3429752
66,11.406832,0.37091988,21.843433,0.3586207,14.785401,0.34710744
67,11.326168,0.37091988,21.75419,0.35172415,14.699586,0.34710744
68,11.240789,0.37982196,21.696127,0.3586207,14.580908,0.338843
69,11.159072,0.37388724,21.624504,0.3586207,14.476671,0.338843
70,11.080567,0.3768546,21.55126,0.3586207,14.381662,0.3429752
71,10.99485,0.36795253,21.427608,0.3448276,14.308175,0.3429752
72,10.911573,0.36795253,21.323206,0.35172415,14.225704,0.3429752
73,10.833239,0.36795253,21.222176,0.35172415,14.15269,0.338843
74,10.752701,0.36795253,21.137735,0.35172415,14.062714,0.338843
75,10.671402,0.37091988,21.064383,0.35172415,13.962868,0.338843
76,10.583844,0.37388724,20.955069,0.3586207,13.873449,0.338843
77,10.501334,0.37388724,20.84387,0.3586207,13.796091,0.338843
78,10.415062,0.38575667,20.804869,0.35172415,13.661384,0.35123968
79,10.333098,0.38575667,20.737173,0.3586207,13.553847,0.35123968
80,10.249649,0.3827893,20.60088,0.35172415,13.496165,0.3553719
81,10.163386,0.38872403,20.501143,0.35172415,13.403449,0.34710744
82,10.074217,0.3976261,20.42815,0.35172415,13.282829,0.3553719
83,9.990987,0.40059346,20.368889,0.3586207,13.165724,0.35950413
84,9.907109,0.40059346,20.31585,0.37241378,13.044567,0.35950413
85,9.825339,0.4065282,20.2317,0.37931034,12.951283,0.36363637
86,9.739074,0.41543028,20.154055,0.37931034,12.84365,0.3677686
87,9.659266,0.4065282,20.029083,0.37241378,12.784575,0.37603307
88,9.577777,0.4065282,19.897003,0.4,12.721853,0.37190083
89,9.493806,0.41543028,19.818554,0.4,12.618197,0.37603307
90,9.4150915,0.4272997,19.734035,0.39310345,12.529773,0.37603307
91,9.342626,0.41543028,19.625147,0.41379312,12.470324,0.38016528
92,9.258046,0.4272997,19.556099,0.40689656,12.363155,0.38429752
93,9.17508,0.43916914,19.491465,0.39310345,12.252809,0.38429752
94,9.100324,0.43916914,19.384947,0.40689656,12.1843195,0.40082645
95,9.016685,0.45994064,19.315567,0.41379312,12.079094,0.4090909
96,8.936266,0.462908,19.238115,0.4275862,11.986556,0.4214876
97,8.861243,0.462908,19.132336,0.42068964,11.917946,0.42975205
98,8.783331,0.46884274,19.014881,0.42068964,11.854114,0.43801653
99,8.701217,0.4718101,18.978554,0.45517242,11.727624,0.44214877
100,8.621628,0.48071218,18.85123,0.44827586,11.667905,0.44214877
101,8.543054,0.48071218,18.77076,0.44827586,11.577422,0.446281
102,8.469951,0.48071218,18.650278,0.45517242,11.523936,0.446281
103,8.395419,0.47774482,18.525887,0.45517242,11.466971,0.45454547
104,8.320555,0.47774482,18.427174,0.46206897,11.394968,0.45454547
105,8.240534,0.48961425,18.37553,0.45517242,11.285229,0.47107437
106,8.16601,0.5014837,18.32021,0.46896553,11.180791,0.47107437
107,8.086689,0.5014837,18.217186,0.4827586,11.101086,0.46694216
108,8.01681,0.50445104,18.135757,0.49655172,11.027174,0.46694216
109,7.94362,0.51632047,18.065823,0.50344825,10.93339,0.48347107
110,7.872716,0.5192878,17.995451,0.5103448,10.849903,0.49173555
111,7.801115,0.5133531,17.887499,0.5103448,10.788807,0.49586776
112,7.730202,0.5074184,17.780092,0.5103448,10.727336,0.49586776
113,7.663135,0.5133531,17.689972,0.51724136,10.661875,0.49586776
114,7.592405,0.5222552,17.65992,0.5241379,10.551265,0.5
115,7.526207,0.5281899,17.597942,0.53103447,10.464904,0.5041322
116,7.4604774,0.537092,17.547232,0.5448276,10.374883,0.5123967
117,7.394766,0.5400593,17.451307,0.56551725,10.314882,0.5206612
118,7.326632,0.5489614,17.352688,0.5724138,10.243671,0.5247934
119,7.2604885,0.5578635,17.225616,0.55172414,10.19927,0.5206612
120,7.1983247,0.5548961,17.129618,0.55172414,10.141706,0.5206612
121,7.1377487,0.5489614,17.052935,0.56551725,10.076764,0.5289256
122,7.0843444,0.5400593,16.90577,0.5586207,10.063313,0.5371901
123,7.025831,0.5489614,16.88915,0.5724138,9.968577,0.5371901
124,6.9710407,0.5578635,16.876038,0.5724138,9.874063,0.5371901
125,6.9156713,0.5430267,16.771017,0.5724138,9.831934,0.5495868
126,6.861508,0.5489614,16.663597,0.5724138,9.792357,0.54545456
127,6.80923,0.55192876,16.596363,0.5724138,9.729844,0.54545456
128,6.7527733,0.56379825,16.52376,0.57931036,9.660203,0.5495868
129,6.694579,0.56379825,16.415352,0.5862069,9.607395,0.5495868
130,6.638789,0.5667656,16.290138,0.57931036,9.57066,0.5495868
131,6.5820622,0.5727003,16.206528,0.5862069,9.508062,0.5495868
132,6.5315614,0.5727003,16.09722,0.5862069,9.47498,0.5495868
133,6.479339,0.5667656,15.951702,0.57931036,9.462376,0.553719
134,6.417836,0.5727003,15.837684,0.5862069,9.409612,0.5495868
135,6.359132,0.58456975,15.73478,0.57931036,9.358767,0.5495868
136,6.3011465,0.5875371,15.68448,0.6,9.270387,0.553719
137,6.241664,0.59050447,15.585254,0.6068966,9.212006,0.5495868
138,6.1852703,0.59050447,15.477596,0.6068966,9.162877,0.553719
139,6.1358137,0.58456975,15.408772,0.6068966,9.105473,0.553719
140,6.0841684,0.5875371,15.292828,0.6137931,9.075069,0.55785125
141,6.0306306,0.5875371,15.189506,0.6137931,9.025479,0.55785125
142,5.9814467,0.5934718,15.132641,0.62068963,8.959921,0.55785125
143,5.9320245,0.5934718,15.004605,0.62068963,8.927933,0.55785125
144,5.882166,0.5934718,14.968882,0.62068963,8.84993,0.55785125
145,5.835737,0.5934718,14.925808,0.6275862,8.779153,0.55785125
146,5.7919016,0.59940654,14.837492,0.63448274,8.740771,0.55785125
147,5.7470465,0.59940654,14.752373,0.6275862,8.693472,0.55785125
148,5.7015347,0.60534126,14.661163,0.6275862,8.647996,0.56198347
149,5.658908,0.6023739,14.5631485,0.62068963,8.612099,0.56198347
150,5.614067,0.59940654,14.535002,0.6275862,8.540888,0.55785125
151,5.5719814,0.60534126,14.416335,0.63448274,8.516855,0.56198347
152,5.5285435,0.59940654,14.365837,0.6275862,8.457157,0.56198347
153,5.4882,0.6083086,14.316736,0.62068963,8.399281,0.5661157
154,5.4554768,0.6142433,14.301978,0.63448274,8.324801,0.5661157
155,5.423516,0.611276,14.281435,0.63448274,8.263504,0.57438016
156,5.380374,0.6083086,14.143462,0.62068963,8.260919,0.5661157
157,5.338647,0.6083086,14.030658,0.59310347,8.231176,0.57438016
158,5.2978063,0.6083086,13.972418,0.6,8.170687,0.57438016
159,5.263582,0.6142433,13.939193,0.6068966,8.110094,0.5785124
160,5.229698,0.62017804,13.871226,0.6068966,8.07738,0.58264464
161,5.197659,0.6172107,13.811489,0.6137931,8.0414715,0.58677685
162,5.162811,0.62611276,13.737881,0.6137931,8.007228,0.58677685
163,5.1350994,0.62611276,13.626863,0.6,8.024247,0.59090906
164,5.094405,0.6172107,13.6088505,0.6137931,7.9251637,0.58264464
165,5.0612445,0.62611276,13.504126,0.6137931,7.9299026,0.58677685
166,5.0285616,0.6231454,13.465913,0.6137931,7.870089,0.58677685
167,4.9946747,0.62017804,13.412074,0.6068966,7.817018,0.58264464
168,4.9693384,0.6083086,13.407698,0.6,7.72649,0.5785124
169,4.934693,0.6172107,13.326058,0.6,7.7108335,0.5785124
170,4.906929,0.6290801,13.211314,0.6,7.737521,0.59090906
171,4.879834,0.6320475,13.148103,0.6,7.713353,0.59090906
172,4.8446517,0.6320475,13.119001,0.6,7.637256,0.58264464
173,4.815421,0.6320475,13.052913,0.6,7.6109986,0.59090906
174,4.784267,0.6320475,13.018418,0.6,7.5412655,0.58264464
175,4.755877,0.6320475,12.923182,0.59310347,7.546723,0.59090906
176,4.7263584,0.63501483,12.880134,0.59310347,7.497194,0.59090906
177,4.697598,0.63501483,12.844087,0.6,7.4394727,0.58677685
178,4.673033,0.63501483,12.824698,0.6,7.378111,0.58264464
179,4.6440287,0.63501483,12.772911,0.6,7.3328667,0.58264464
180,4.6179104,0.63501483,12.705089,0.6,7.326226,0.59090906
181,4.5878406,0.6379822,12.6304,0.6,7.293212,0.59090906
182,4.562377,0.6290801,12.629276,0.6,7.2008967,0.59504133
183,4.530168,0.6290801,12.543027,0.6,7.1807795,0.58677685
184,4.509953,0.6290801,12.54949,0.59310347,7.1012487,0.59504133
185,4.4808903,0.6320475,12.47466,0.6,7.093255,0.59504133
186,4.457644,0.6439169,12.405716,0.6068966,7.0822377,0.60330576
187,4.436853,0.62611276,12.432734,0.6,6.9801893,0.59090906
188,4.4095435,0.64094955,12.330326,0.6068966,6.995897,0.607438
189,4.381674,0.6379822,12.274037,0.6068966,6.9475594,0.60330576
