,adj1,adj2,adj3,adj4
ENSG00000169242-ENSG00000142627,0.0,0.0,0.0,0.0
ENSG00000139549-ENSG00000164161,0.0,0.0,0.0,0.0
ENSG00000136244-ENSG00000196639,0.0,0.0,0.0,0.0
ENSG00000160013-ENSG00000157017,0.0,1.0,0.0,0.0
ENSG00000125735-ENSG00000157873,0.0,1.0,0.0,0.0
ENSG00000125538-ENSG00000169252,0.0,1.0,0.0,0.0
ENSG00000109943-ENSG00000182985,0.0,1.0,0.0,0.0
ENSG00000198719-ENSG00000134250,0.0,0.0,0.0,0.0
ENSG00000065361-ENSG00000157168,0.0,1.0,0.0,0.0
ENSG00000065320-ENSG00000187323,0.0,1.0,0.0,0.0
ENSG00000111424-ENSG00000113070,0.0,0.0,0.0,0.0
ENSG00000137801-ENSG00000135218,0.0,0.0,0.0,0.0
ENSG00000134245-ENSG00000145423,0.0,1.0,0.0,0.0
ENSG00000118785-ENSG00000179934,0.0,1.0,0.0,0.0
ENSG00000105464-ENSG00000172349,0.0,1.0,0.0,0.0
ENSG00000239697-ENSG00000215788,0.0,1.0,0.0,0.0
ENSG00000136487-ENSG00000112964,0.0,0.0,0.0,0.0
ENSG00000205213-ENSG00000146374,0.0,1.0,0.0,0.0
ENSG00000120889-ENSG00000121858,0.0,1.0,0.0,0.0
ENSG00000105329-ENSG00000069702,0.0,1.0,0.0,0.0
ENSG00000133216-ENSG00000090776,0.0,0.0,0.0,0.0
ENSG00000068078-ENSG00000107831,0.0,0.0,0.0,0.0
ENSG00000158815-ENSG00000066468,0.0,1.0,0.0,0.0
ENSG00000174175-ENSG00000110876,0.0,0.0,0.0,0.0
ENSG00000183625-ENSG00000108700,0.0,0.0,0.0,0.0
ENSG00000147869-ENSG00000011028,0.0,0.0,0.0,0.0
ENSG00000149294-ENSG00000176697,0.0,0.0,0.0,0.0
ENSG00000146469-ENSG00000106018,0.0,1.0,0.0,0.0
ENSG00000101958-ENSG00000196937,0.0,0.0,0.0,0.0
ENSG00000162706-ENSG00000088367,0.0,0.0,0.0,0.0
ENSG00000129219-ENSG00000143761,0.0,0.0,0.0,0.0
ENSG00000074181-ENSG00000184916,0.0,0.0,0.0,0.0
ENSG00000028137-ENSG00000030582,0.0,1.0,0.0,0.0
ENSG00000188822-ENSG00000181092,0.0,1.0,0.0,0.0
ENSG00000106123-ENSG00000108947,0.0,0.0,0.0,0.0
ENSG00000125726-ENSG00000048462,0.0,1.0,0.0,0.0
ENSG00000169242-ENSG00000135333,0.0,0.0,0.0,0.0
ENSG00000186895-ENSG00000066468,0.0,0.0,0.0,0.0
ENSG00000125735-ENSG00000111321,0.0,0.0,0.0,0.0
ENSG00000160791-ENSG00000108700,0.0,0.0,0.0,0.0
ENSG00000188883-ENSG00000085741,0.0,1.0,0.0,0.0
ENSG00000144648-ENSG00000151882,0.0,1.0,0.0,0.0
ENSG00000143816-ENSG00000104332,0.0,1.0,0.0,0.0
ENSG00000114251-ENSG00000120057,0.0,1.0,0.0,0.0
ENSG00000163377-ENSG00000011028,0.0,0.0,0.0,0.0
ENSG00000156687-ENSG00000074527,0.0,1.0,0.0,0.0
ENSG00000189056-ENSG00000147852,0.0,1.0,0.0,0.0
ENSG00000105989-ENSG00000162998,0.0,0.0,0.0,0.0
ENSG00000116678-ENSG00000163377,0.0,0.0,0.0,0.0
ENSG00000187094-ENSG00000163394,0.0,0.0,0.0,0.0
ENSG00000147869-ENSG00000105989,0.0,0.0,0.0,0.0
ENSG00000115138-ENSG00000124089,0.0,0.0,0.0,0.0
ENSG00000100311-ENSG00000113721,0.0,1.0,0.0,0.0
ENSG00000181195-ENSG00000116329,0.0,1.0,0.0,0.0
ENSG00000101327-ENSG00000112038,0.0,0.0,0.0,0.0
ENSG00000172156-ENSG00000183625,0.0,1.0,0.0,0.0
ENSG00000162552-ENSG00000145423,0.0,1.0,0.0,0.0
ENSG00000173535-ENSG00000121858,0.0,1.0,0.0,0.0
ENSG00000158955-ENSG00000162998,0.0,0.0,0.0,0.0
ENSG00000184502-ENSG00000243772,0.0,1.0,0.0,0.0
ENSG00000108700-ENSG00000213088,0.0,0.0,0.0,0.0
ENSG00000276085-ENSG00000183625,0.0,1.0,0.0,0.0
ENSG00000081237-ENSG00000260314,0.0,0.0,0.0,0.0
ENSG00000148400-ENSG00000101384,0.0,1.0,0.0,0.0
ENSG00000198910-ENSG00000198910,0.0,0.0,0.0,0.0
ENSG00000197635-ENSG00000172156,0.0,0.0,0.0,0.0
ENSG00000248099-ENSG00000133105,0.0,0.0,0.0,0.0
ENSG00000145423-ENSG00000111186,0.0,0.0,0.0,0.0
ENSG00000065325-ENSG00000115263,0.0,1.0,0.0,0.0
ENSG00000170425-ENSG00000138185,0.0,1.0,0.0,0.0
ENSG00000124882-ENSG00000146648,0.0,0.0,0.0,0.0
ENSG00000232810-ENSG00000026103,0.0,1.0,0.0,0.0
ENSG00000182580-ENSG00000108947,0.0,1.0,0.0,0.0
ENSG00000178568-ENSG00000113070,0.0,1.0,0.0,0.0
ENSG00000163823-ENSG00000274736,0.0,1.0,0.0,0.0
