,adj1,adj2,adj3,adj4
ENSG00000125538-ENSG00000186895,0.0,-1.0,0.0,0.0
ENSG00000070031-ENSG00000172215,0.0,-1.0,0.0,0.0
ENSG00000171051-ENSG00000185652,0.0,0.0,0.0,0.0
ENSG00000147869-ENSG00000174417,0.0,-1.0,0.0,0.0
ENSG00000121764-ENSG00000178568,0.0,0.0,0.0,0.0
ENSG00000117090-ENSG00000141433,0.0,0.0,0.0,0.0
ENSG00000164040-ENSG00000188157,0.0,0.0,0.0,0.0
ENSG00000113763-ENSG00000160867,0.0,-1.0,0.0,0.0
ENSG00000124089-ENSG00000273079,0.0,0.0,0.0,0.0
ENSG00000101282-ENSG00000160791,0.0,0.0,0.0,0.0
ENSG00000142627-ENSG00000184502,0.0,0.0,0.0,0.0
ENSG00000121853-ENSG00000156427,0.0,0.0,0.0,0.0
ENSG00000139193-ENSG00000196189,0.0,0.0,0.0,0.0
ENSG00000049130-ENSG00000105426,0.0,0.0,0.0,0.0
ENSG00000119630-ENSG00000138798,0.0,-1.0,0.0,0.0
ENSG00000135218-ENSG00000148053,0.0,0.0,0.0,0.0
ENSG00000101292-ENSG00000149564,0.0,0.0,0.0,0.0
ENSG00000117560-ENSG00000170425,0.0,0.0,0.0,0.0
ENSG00000127418-ENSG00000197461,0.0,-1.0,0.0,0.0
ENSG00000113721-ENSG00000162706,0.0,0.0,0.0,0.0
ENSG00000092096-ENSG00000161955,0.0,0.0,0.0,0.0
ENSG00000102962-ENSG00000108702,0.0,-1.0,0.0,0.0
ENSG00000117322-ENSG00000143184,0.0,-1.0,0.0,0.0
ENSG00000121764-ENSG00000164690,0.0,0.0,0.0,0.0
ENSG00000082556-ENSG00000101282,0.0,0.0,0.0,0.0
ENSG00000117091-ENSG00000124089,0.0,0.0,0.0,0.0
ENSG00000137101-ENSG00000198963,0.0,0.0,0.0,0.0
ENSG00000146904-ENSG00000232810,0.0,-1.0,0.0,0.0
ENSG00000075290-ENSG00000272398,0.0,0.0,0.0,0.0
ENSG00000105464-ENSG00000233816,0.0,0.0,0.0,0.0
ENSG00000166863-ENSG00000215644,0.0,-1.0,0.0,0.0
ENSG00000001617-ENSG00000189056,0.0,0.0,0.0,0.0
ENSG00000068078-ENSG00000075073,0.0,0.0,0.0,0.0
ENSG00000105220-ENSG00000114013,0.0,0.0,0.0,0.0
ENSG00000143324-ENSG00000213809,0.0,0.0,0.0,0.0
ENSG00000156234-ENSG00000197046,0.0,-1.0,0.0,0.0
ENSG00000170962-ENSG00000174175,0.0,0.0,0.0,0.0
ENSG00000090534-ENSG00000145040,0.0,0.0,0.0,0.0
ENSG00000091513-ENSG00000187323,0.0,0.0,0.0,0.0
ENSG00000198400-ENSG00000277632,0.0,-1.0,0.0,0.0
ENSG00000183150-ENSG00000226979,0.0,0.0,0.0,0.0
ENSG00000109321-ENSG00000157873,0.0,-1.0,0.0,0.0
ENSG00000118271-ENSG00000136999,0.0,-1.0,0.0,0.0
ENSG00000139292-ENSG00000146648,0.0,0.0,0.0,0.0
ENSG00000105699-ENSG00000140285,0.0,0.0,0.0,0.0
ENSG00000173402-ENSG00000174600,0.0,-1.0,0.0,0.0
ENSG00000123146-ENSG00000133067,0.0,-1.0,0.0,0.0
ENSG00000151882-ENSG00000172410,0.0,0.0,0.0,0.0
ENSG00000105329-ENSG00000163394,0.0,0.0,0.0,0.0
ENSG00000170962-ENSG00000171509,0.0,-1.0,0.0,0.0
ENSG00000121858-ENSG00000185559,0.0,0.0,0.0,0.0
ENSG00000030582-ENSG00000157368,0.0,-1.0,0.0,0.0
ENSG00000131981-ENSG00000275718,0.0,-1.0,0.0,0.0
ENSG00000144476-ENSG00000171596,0.0,0.0,0.0,0.0
ENSG00000068078-ENSG00000163485,0.0,-1.0,0.0,0.0
ENSG00000099250-ENSG00000166148,0.0,0.0,0.0,0.0
ENSG00000139549-ENSG00000176136,0.0,0.0,0.0,0.0
ENSG00000017427-ENSG00000165197,0.0,-1.0,0.0,0.0
ENSG00000106018-ENSG00000188883,0.0,0.0,0.0,0.0
ENSG00000110079-ENSG00000134765,0.0,-1.0,0.0,0.0
ENSG00000087494-ENSG00000129219,0.0,0.0,0.0,0.0
ENSG00000143184-ENSG00000164161,0.0,0.0,0.0,0.0
ENSG00000136244-ENSG00000171051,0.0,-1.0,0.0,0.0
ENSG00000148346-ENSG00000174600,0.0,-1.0,0.0,0.0
ENSG00000080293-ENSG00000143839,0.0,-1.0,0.0,0.0
ENSG00000126010-ENSG00000254647,0.0,0.0,0.0,0.0
ENSG00000163606-ENSG00000214285,0.0,-1.0,0.0,0.0
ENSG00000128285-ENSG00000145423,0.0,-1.0,0.0,0.0
ENSG00000153233-ENSG00000198719,0.0,-1.0,0.0,0.0
ENSG00000162998-ENSG00000184916,0.0,0.0,0.0,0.0
ENSG00000107738-ENSG00000186340,0.0,-1.0,0.0,0.0
ENSG00000080293-ENSG00000169071,0.0,0.0,0.0,0.0
ENSG00000186895-ENSG00000275385,0.0,-1.0,0.0,0.0
ENSG00000106178-ENSG00000205213,0.0,-1.0,0.0,0.0
ENSG00000104921-ENSG00000163273,0.0,0.0,0.0,0.0
ENSG00000167244-ENSG00000188064,0.0,-1.0,0.0,0.0
ENSG00000113763-ENSG00000171631,0.0,-1.0,0.0,0.0
ENSG00000080293-ENSG00000148400,0.0,0.0,0.0,0.0
ENSG00000143839-ENSG00000182985,0.0,-1.0,0.0,0.0
ENSG00000078579-ENSG00000204414,0.0,-1.0,0.0,0.0
ENSG00000101292-ENSG00000154928,0.0,0.0,0.0,0.0
ENSG00000039068-ENSG00000102265,0.0,0.0,0.0,0.0
ENSG00000134765-ENSG00000188883,0.0,-1.0,0.0,0.0
ENSG00000171388-ENSG00000181092,0.0,0.0,0.0,0.0
ENSG00000160867-ENSG00000188822,0.0,-1.0,0.0,0.0
ENSG00000123146-ENSG00000261371,0.0,-1.0,0.0,0.0
ENSG00000108379-ENSG00000160013,0.0,0.0,0.0,0.0
ENSG00000113361-ENSG00000274736,0.0,-1.0,0.0,0.0
ENSG00000106123-ENSG00000157017,0.0,0.0,0.0,0.0
ENSG00000102970-ENSG00000173530,0.0,0.0,0.0,0.0
ENSG00000142512-ENSG00000171509,0.0,0.0,0.0,0.0
ENSG00000068078-ENSG00000106123,0.0,-1.0,0.0,0.0
ENSG00000105894-ENSG00000184502,0.0,0.0,0.0,0.0
ENSG00000006128-ENSG00000102524,0.0,-1.0,0.0,0.0
ENSG00000134765-ENSG00000172179,0.0,-1.0,0.0,0.0
ENSG00000117091-ENSG00000196576,0.0,-1.0,0.0,0.0
ENSG00000121853-ENSG00000240972,0.0,0.0,0.0,0.0
ENSG00000065325-ENSG00000113520,0.0,-1.0,0.0,0.0
ENSG00000101017-ENSG00000154639,0.0,0.0,0.0,0.0
ENSG00000117091-ENSG00000171631,0.0,0.0,0.0,0.0
ENSG00000010704-ENSG00000177707,0.0,0.0,0.0,0.0
ENSG00000101188-ENSG00000156234,0.0,0.0,0.0,0.0
ENSG00000154639-ENSG00000158458,0.0,-1.0,0.0,0.0
ENSG00000106952-ENSG00000175206,0.0,-1.0,0.0,0.0
ENSG00000143217-ENSG00000179934,0.0,0.0,0.0,0.0
ENSG00000143761-ENSG00000163794,0.0,0.0,0.0,0.0
ENSG00000070193-ENSG00000113763,0.0,-1.0,0.0,0.0
ENSG00000106178-ENSG00000164690,0.0,0.0,0.0,0.0
ENSG00000101200-ENSG00000161944,0.0,0.0,0.0,0.0
ENSG00000117281-ENSG00000182220,0.0,0.0,0.0,0.0
ENSG00000105989-ENSG00000129219,0.0,0.0,0.0,0.0
ENSG00000166090-ENSG00000187258,0.0,0.0,0.0,0.0
ENSG00000120156-ENSG00000120889,0.0,0.0,0.0,0.0
ENSG00000104938-ENSG00000182168,0.0,0.0,0.0,0.0
ENSG00000166086-ENSG00000176136,0.0,0.0,0.0,0.0
ENSG00000089692-ENSG00000120057,0.0,0.0,0.0,0.0
ENSG00000078549-ENSG00000215788,0.0,-1.0,0.0,0.0
ENSG00000114631-ENSG00000127418,0.0,0.0,0.0,0.0
ENSG00000106483-ENSG00000145423,0.0,-1.0,0.0,0.0
ENSG00000138207-ENSG00000153233,0.0,-1.0,0.0,0.0
ENSG00000136244-ENSG00000162344,0.0,-1.0,0.0,0.0
ENSG00000148053-ENSG00000168081,0.0,0.0,0.0,0.0
ENSG00000048462-ENSG00000197696,0.0,0.0,0.0,0.0
ENSG00000087494-ENSG00000101292,0.0,-1.0,0.0,0.0
ENSG00000159958-ENSG00000184451,0.0,-1.0,0.0,0.0
ENSG00000107014-ENSG00000133216,0.0,-1.0,0.0,0.0
ENSG00000166863-ENSG00000187122,0.0,-1.0,0.0,0.0
ENSG00000101188-ENSG00000107738,0.0,-1.0,0.0,0.0
ENSG00000105220-ENSG00000131981,0.0,0.0,0.0,0.0
ENSG00000082556-ENSG00000147852,0.0,-1.0,0.0,0.0
ENSG00000129048-ENSG00000140285,0.0,-1.0,0.0,0.0
ENSG00000169083-ENSG00000204414,0.0,-1.0,0.0,0.0
ENSG00000113389-ENSG00000147655,0.0,-1.0,0.0,0.0
ENSG00000139514-ENSG00000197646,0.0,0.0,0.0,0.0
ENSG00000106178-ENSG00000152894,0.0,0.0,0.0,0.0
ENSG00000012504-ENSG00000120156,0.0,0.0,0.0,0.0
ENSG00000012504-ENSG00000168081,0.0,0.0,0.0,0.0
ENSG00000121764-ENSG00000198753,0.0,0.0,0.0,0.0
ENSG00000061492-ENSG00000170775,0.0,0.0,0.0,0.0
ENSG00000005844-ENSG00000090339,0.0,-1.0,0.0,0.0
ENSG00000103855-ENSG00000282608,0.0,0.0,0.0,0.0
ENSG00000120057-ENSG00000151882,0.0,-1.0,0.0,0.0
ENSG00000102755-ENSG00000140538,0.0,-1.0,0.0,0.0
ENSG00000101327-ENSG00000169083,0.0,-1.0,0.0,0.0
ENSG00000154188-ENSG00000181092,0.0,0.0,0.0,0.0
ENSG00000099617-ENSG00000113578,0.0,-1.0,0.0,0.0
ENSG00000160013-ENSG00000162344,0.0,-1.0,0.0,0.0
ENSG00000099250-ENSG00000239961,0.0,0.0,0.0,0.0
ENSG00000132170-ENSG00000165370,0.0,0.0,0.0,0.0
ENSG00000106113-ENSG00000169242,0.0,0.0,0.0,0.0
ENSG00000139269-ENSG00000146648,0.0,0.0,0.0,0.0
ENSG00000116329-ENSG00000135414,0.0,-1.0,0.0,0.0
ENSG00000170017-ENSG00000273079,0.0,-1.0,0.0,0.0
ENSG00000107014-ENSG00000183454,0.0,0.0,0.0,0.0
ENSG00000129048-ENSG00000185896,0.0,-1.0,0.0,0.0
ENSG00000112486-ENSG00000182578,0.0,-1.0,0.0,0.0
ENSG00000106809-ENSG00000165197,0.0,0.0,0.0,0.0
ENSG00000004948-ENSG00000135333,0.0,0.0,0.0,0.0
ENSG00000011028-ENSG00000162706,0.0,0.0,0.0,0.0
ENSG00000117091-ENSG00000130164,0.0,0.0,0.0,0.0
ENSG00000105989-ENSG00000183454,0.0,0.0,0.0,0.0
ENSG00000120889-ENSG00000275718,0.0,-1.0,0.0,0.0
ENSG00000089692-ENSG00000109255,0.0,0.0,0.0,0.0
ENSG00000154721-ENSG00000184451,0.0,-1.0,0.0,0.0
ENSG00000125726-ENSG00000134250,0.0,-1.0,0.0,0.0
ENSG00000117090-ENSG00000157005,0.0,-1.0,0.0,0.0
ENSG00000186265-ENSG00000232629,0.0,-1.0,0.0,0.0
ENSG00000106113-ENSG00000205213,0.0,0.0,0.0,0.0
ENSG00000130303-ENSG00000171587,0.0,-1.0,0.0,0.0
ENSG00000134765-ENSG00000180616,0.0,0.0,0.0,0.0
ENSG00000139514-ENSG00000167191,0.0,0.0,0.0,0.0
ENSG00000069493-ENSG00000148400,0.0,0.0,0.0,0.0
ENSG00000182985-ENSG00000188157,0.0,-1.0,0.0,0.0
ENSG00000104938-ENSG00000154134,0.0,0.0,0.0,0.0
ENSG00000164690-ENSG00000196189,0.0,0.0,0.0,0.0
ENSG00000067182-ENSG00000104938,0.0,-1.0,0.0,0.0
ENSG00000102524-ENSG00000157368,0.0,0.0,0.0,0.0
ENSG00000070886-ENSG00000177707,0.0,0.0,0.0,0.0
ENSG00000107562-ENSG00000107831,0.0,0.0,0.0,0.0
ENSG00000126251-ENSG00000171596,0.0,-1.0,0.0,0.0
ENSG00000164161-ENSG00000232629,0.0,-1.0,0.0,0.0
ENSG00000006638-ENSG00000204414,0.0,0.0,0.0,0.0
ENSG00000161944-ENSG00000275718,0.0,-1.0,0.0,0.0
ENSG00000132911-ENSG00000169083,0.0,0.0,0.0,0.0
ENSG00000134853-ENSG00000139549,0.0,0.0,0.0,0.0
ENSG00000135744-ENSG00000171208,0.0,0.0,0.0,0.0
ENSG00000128917-ENSG00000171522,0.0,-1.0,0.0,0.0
ENSG00000110680-ENSG00000182168,0.0,0.0,0.0,0.0
ENSG00000163956-ENSG00000185652,0.0,0.0,0.0,0.0
ENSG00000105426-ENSG00000113389,0.0,-1.0,0.0,0.0
ENSG00000187764-ENSG00000276085,0.0,0.0,0.0,0.0
ENSG00000135333-ENSG00000163377,0.0,-1.0,0.0,0.0
ENSG00000167244-ENSG00000168621,0.0,-1.0,0.0,0.0
ENSG00000161610-ENSG00000181092,0.0,-1.0,0.0,0.0
ENSG00000125726-ENSG00000188064,0.0,0.0,0.0,0.0
ENSG00000128917-ENSG00000183671,0.0,0.0,0.0,0.0
ENSG00000141655-ENSG00000142192,0.0,0.0,0.0,0.0
ENSG00000125735-ENSG00000186895,0.0,-1.0,0.0,0.0
ENSG00000126010-ENSG00000174808,0.0,0.0,0.0,0.0
ENSG00000164761-ENSG00000179934,0.0,0.0,0.0,0.0
ENSG00000102970-ENSG00000122223,0.0,0.0,0.0,0.0
ENSG00000171094-ENSG00000186340,0.0,-1.0,0.0,0.0
ENSG00000106483-ENSG00000232629,0.0,-1.0,0.0,0.0
ENSG00000130202-ENSG00000148053,0.0,0.0,0.0,0.0
ENSG00000114631-ENSG00000273079,0.0,0.0,0.0,0.0
ENSG00000087086-ENSG00000215644,0.0,0.0,0.0,0.0
ENSG00000188822-ENSG00000197471,0.0,-1.0,0.0,0.0
ENSG00000074181-ENSG00000196937,0.0,-1.0,0.0,0.0
ENSG00000169242-ENSG00000187764,0.0,0.0,0.0,0.0
ENSG00000135925-ENSG00000186810,0.0,0.0,0.0,0.0
ENSG00000138685-ENSG00000178752,0.0,0.0,0.0,0.0
ENSG00000173530-ENSG00000183087,0.0,0.0,0.0,0.0
ENSG00000122223-ENSG00000170775,0.0,0.0,0.0,0.0
ENSG00000143125-ENSG00000169418,0.0,-1.0,0.0,0.0
ENSG00000197461-ENSG00000240972,0.0,0.0,0.0,0.0
ENSG00000105989-ENSG00000163273,0.0,0.0,0.0,0.0
ENSG00000182585-ENSG00000213809,0.0,-1.0,0.0,0.0
ENSG00000101958-ENSG00000147869,0.0,0.0,0.0,0.0
ENSG00000130427-ENSG00000241563,0.0,0.0,0.0,0.0
ENSG00000117400-ENSG00000148400,0.0,0.0,0.0,0.0
ENSG00000141433-ENSG00000164761,0.0,0.0,0.0,0.0
ENSG00000120949-ENSG00000196411,0.0,-1.0,0.0,0.0
ENSG00000185737-ENSG00000198753,0.0,-1.0,0.0,0.0
ENSG00000110079-ENSG00000171631,0.0,-1.0,0.0,0.0
ENSG00000134817-ENSG00000158458,0.0,-1.0,0.0,0.0
ENSG00000151882-ENSG00000164761,0.0,-1.0,0.0,0.0
ENSG00000156076-ENSG00000162552,0.0,0.0,0.0,0.0
ENSG00000174417-ENSG00000184613,0.0,-1.0,0.0,0.0
ENSG00000087086-ENSG00000163956,0.0,0.0,0.0,0.0
ENSG00000107562-ENSG00000156687,0.0,-1.0,0.0,0.0
ENSG00000134762-ENSG00000148926,0.0,-1.0,0.0,0.0
ENSG00000126262-ENSG00000171388,0.0,0.0,0.0,0.0
ENSG00000145242-ENSG00000175514,0.0,0.0,0.0,0.0
ENSG00000069493-ENSG00000171522,0.0,-1.0,0.0,0.0
ENSG00000085741-ENSG00000178568,0.0,0.0,0.0,0.0
ENSG00000099617-ENSG00000137275,0.0,-1.0,0.0,0.0
ENSG00000143217-ENSG00000243364,0.0,0.0,0.0,0.0
ENSG00000162009-ENSG00000168079,0.0,-1.0,0.0,0.0
ENSG00000105976-ENSG00000182220,0.0,0.0,0.0,0.0
ENSG00000065320-ENSG00000120242,0.0,0.0,0.0,0.0
ENSG00000117400-ENSG00000160867,0.0,0.0,0.0,0.0
ENSG00000106278-ENSG00000126251,0.0,0.0,0.0,0.0
ENSG00000130427-ENSG00000163235,0.0,0.0,0.0,0.0
ENSG00000178752-ENSG00000275718,0.0,-1.0,0.0,0.0
ENSG00000130202-ENSG00000275718,0.0,0.0,0.0,0.0
ENSG00000184502-ENSG00000282608,0.0,-1.0,0.0,0.0
ENSG00000136040-ENSG00000182585,0.0,0.0,0.0,0.0
ENSG00000108688-ENSG00000151617,0.0,-1.0,0.0,0.0
ENSG00000145040-ENSG00000173535,0.0,-1.0,0.0,0.0
ENSG00000068078-ENSG00000164050,0.0,-1.0,0.0,0.0
ENSG00000075213-ENSG00000143816,0.0,-1.0,0.0,0.0
ENSG00000112715-ENSG00000161944,0.0,-1.0,0.0,0.0
ENSG00000139193-ENSG00000171094,0.0,0.0,0.0,0.0
ENSG00000156076-ENSG00000164022,0.0,0.0,0.0,0.0
ENSG00000134817-ENSG00000145431,0.0,0.0,0.0,0.0
ENSG00000073008-ENSG00000130234,0.0,0.0,0.0,0.0
ENSG00000104918-ENSG00000122861,0.0,-1.0,0.0,0.0
ENSG00000154721-ENSG00000180616,0.0,-1.0,0.0,0.0
ENSG00000144476-ENSG00000173530,0.0,0.0,0.0,0.0
ENSG00000144891-ENSG00000272398,0.0,0.0,0.0,0.0
ENSG00000100311-ENSG00000276070,0.0,0.0,0.0,0.0
ENSG00000157368-ENSG00000182580,0.0,-1.0,0.0,0.0
ENSG00000118271-ENSG00000178473,0.0,-1.0,0.0,0.0
ENSG00000111321-ENSG00000135046,0.0,-1.0,0.0,0.0
ENSG00000107831-ENSG00000240972,0.0,0.0,0.0,0.0
ENSG00000122861-ENSG00000169604,0.0,0.0,0.0,0.0
ENSG00000109255-ENSG00000205213,0.0,-1.0,0.0,0.0
ENSG00000101188-ENSG00000184451,0.0,0.0,0.0,0.0
ENSG00000017427-ENSG00000172179,0.0,0.0,0.0,0.0
ENSG00000065361-ENSG00000169836,0.0,-1.0,0.0,0.0
ENSG00000044524-ENSG00000092096,0.0,0.0,0.0,0.0
ENSG00000112195-ENSG00000170128,0.0,0.0,0.0,0.0
ENSG00000111321-ENSG00000185896,0.0,0.0,0.0,0.0
ENSG00000101144-ENSG00000183150,0.0,-1.0,0.0,0.0
ENSG00000121594-ENSG00000163606,0.0,0.0,0.0,0.0
ENSG00000163235-ENSG00000204936,0.0,0.0,0.0,0.0
ENSG00000101188-ENSG00000184613,0.0,-1.0,0.0,0.0
ENSG00000169218-ENSG00000188389,0.0,0.0,0.0,0.0
ENSG00000088827-ENSG00000143217,0.0,0.0,0.0,0.0
ENSG00000131981-ENSG00000170558,0.0,0.0,0.0,0.0
ENSG00000107731-ENSG00000274736,0.0,0.0,0.0,0.0
ENSG00000168758-ENSG00000171051,0.0,0.0,0.0,0.0
ENSG00000121764-ENSG00000167996,0.0,0.0,0.0,0.0
ENSG00000077782-ENSG00000149932,0.0,0.0,0.0,0.0
ENSG00000106128-ENSG00000179934,0.0,-1.0,0.0,0.0
ENSG00000121764-ENSG00000136487,0.0,0.0,0.0,0.0
ENSG00000106128-ENSG00000109321,0.0,-1.0,0.0,0.0
ENSG00000092445-ENSG00000157193,0.0,-1.0,0.0,0.0
ENSG00000161509-ENSG00000179934,0.0,-1.0,0.0,0.0
ENSG00000081138-ENSG00000090776,0.0,-1.0,0.0,0.0
ENSG00000046604-ENSG00000142538,0.0,0.0,0.0,0.0
ENSG00000105989-ENSG00000169071,0.0,-1.0,0.0,0.0
ENSG00000049130-ENSG00000157368,0.0,-1.0,0.0,0.0
ENSG00000122025-ENSG00000174175,0.0,0.0,0.0,0.0
ENSG00000129048-ENSG00000171094,0.0,0.0,0.0,0.0
ENSG00000106327-ENSG00000187258,0.0,0.0,0.0,0.0
ENSG00000165029-ENSG00000167244,0.0,-1.0,0.0,0.0
ENSG00000157168-ENSG00000172349,0.0,-1.0,0.0,0.0
ENSG00000128917-ENSG00000188157,0.0,0.0,0.0,0.0
ENSG00000091972-ENSG00000170381,0.0,0.0,0.0,0.0
ENSG00000117091-ENSG00000138685,0.0,0.0,0.0,0.0
ENSG00000105329-ENSG00000172215,0.0,0.0,0.0,0.0
ENSG00000091831-ENSG00000146374,0.0,0.0,0.0,0.0
ENSG00000205809-ENSG00000276085,0.0,-1.0,0.0,0.0
ENSG00000178562-ENSG00000244731,0.0,0.0,0.0,0.0
ENSG00000070193-ENSG00000135218,0.0,-1.0,0.0,0.0
ENSG00000188404-ENSG00000261371,0.0,-1.0,0.0,0.0
ENSG00000136040-ENSG00000137101,0.0,0.0,0.0,0.0
ENSG00000147869-ENSG00000213088,0.0,0.0,0.0,0.0
ENSG00000112902-ENSG00000243364,0.0,-1.0,0.0,0.0
ENSG00000075073-ENSG00000233816,0.0,-1.0,0.0,0.0
ENSG00000142512-ENSG00000148926,0.0,-1.0,0.0,0.0
ENSG00000169071-ENSG00000169752,0.0,0.0,0.0,0.0
ENSG00000006638-ENSG00000160223,0.0,-1.0,0.0,0.0
ENSG00000169218-ENSG00000186265,0.0,0.0,0.0,0.0
ENSG00000162009-ENSG00000170893,0.0,-1.0,0.0,0.0
ENSG00000090534-ENSG00000197646,0.0,0.0,0.0,0.0
ENSG00000135960-ENSG00000187266,0.0,-1.0,0.0,0.0
ENSG00000026103-ENSG00000164270,0.0,0.0,0.0,0.0
ENSG00000081237-ENSG00000241563,0.0,0.0,0.0,0.0
ENSG00000106123-ENSG00000121853,0.0,0.0,0.0,0.0
ENSG00000158815-ENSG00000171587,0.0,0.0,0.0,0.0
ENSG00000103855-ENSG00000248099,0.0,-1.0,0.0,0.0
ENSG00000074181-ENSG00000149294,0.0,-1.0,0.0,0.0
ENSG00000101144-ENSG00000184500,0.0,-1.0,0.0,0.0
ENSG00000046604-ENSG00000213809,0.0,0.0,0.0,0.0
ENSG00000169242-ENSG00000182168,0.0,0.0,0.0,0.0
ENSG00000158815-ENSG00000179776,0.0,0.0,0.0,0.0
ENSG00000179776-ENSG00000187323,0.0,-1.0,0.0,0.0
ENSG00000168758-ENSG00000173530,0.0,0.0,0.0,0.0
ENSG00000004399-ENSG00000163823,0.0,0.0,0.0,0.0
ENSG00000139292-ENSG00000158458,0.0,-1.0,0.0,0.0
ENSG00000095539-ENSG00000185652,0.0,-1.0,0.0,0.0
ENSG00000163273-ENSG00000166086,0.0,0.0,0.0,0.0
ENSG00000146648-ENSG00000166090,0.0,0.0,0.0,0.0
ENSG00000124089-ENSG00000196639,0.0,0.0,0.0,0.0
ENSG00000181092-ENSG00000232629,0.0,-1.0,0.0,0.0
ENSG00000132671-ENSG00000174417,0.0,-1.0,0.0,0.0
ENSG00000106113-ENSG00000181092,0.0,0.0,0.0,0.0
ENSG00000160013-ENSG00000274736,0.0,-1.0,0.0,0.0
ENSG00000112964-ENSG00000136999,0.0,0.0,0.0,0.0
ENSG00000070886-ENSG00000148926,0.0,-1.0,0.0,0.0
ENSG00000105464-ENSG00000119912,0.0,-1.0,0.0,0.0
ENSG00000164022-ENSG00000173511,0.0,-1.0,0.0,0.0
ENSG00000184500-ENSG00000185896,0.0,-1.0,0.0,0.0
ENSG00000070031-ENSG00000159899,0.0,0.0,0.0,0.0
ENSG00000162009-ENSG00000168621,0.0,-1.0,0.0,0.0
ENSG00000117322-ENSG00000169242,0.0,-1.0,0.0,0.0
ENSG00000071677-ENSG00000172156,0.0,-1.0,0.0,0.0
ENSG00000106538-ENSG00000196126,0.0,0.0,0.0,0.0
ENSG00000154188-ENSG00000197081,0.0,0.0,0.0,0.0
ENSG00000090554-ENSG00000232629,0.0,-1.0,0.0,0.0
ENSG00000121797-ENSG00000137275,0.0,-1.0,0.0,0.0
ENSG00000101327-ENSG00000183150,0.0,-1.0,0.0,0.0
ENSG00000105220-ENSG00000185896,0.0,-1.0,0.0,0.0
ENSG00000114013-ENSG00000122861,0.0,0.0,0.0,0.0
ENSG00000125266-ENSG00000134259,0.0,-1.0,0.0,0.0
ENSG00000152266-ENSG00000168081,0.0,0.0,0.0,0.0
ENSG00000071677-ENSG00000111186,0.0,-1.0,0.0,0.0
ENSG00000110876-ENSG00000176697,0.0,0.0,0.0,0.0
ENSG00000137642-ENSG00000164022,0.0,-1.0,0.0,0.0
ENSG00000112761-ENSG00000118702,0.0,-1.0,0.0,0.0
ENSG00000125084-ENSG00000132170,0.0,-1.0,0.0,0.0
ENSG00000135960-ENSG00000152894,0.0,0.0,0.0,0.0
ENSG00000130283-ENSG00000196189,0.0,-1.0,0.0,0.0
ENSG00000125730-ENSG00000177707,0.0,0.0,0.0,0.0
ENSG00000138798-ENSG00000185559,0.0,0.0,0.0,0.0
ENSG00000101384-ENSG00000169418,0.0,-1.0,0.0,0.0
ENSG00000012124-ENSG00000196937,0.0,0.0,0.0,0.0
ENSG00000160223-ENSG00000161610,0.0,0.0,0.0,0.0
ENSG00000125726-ENSG00000180210,0.0,-1.0,0.0,0.0
ENSG00000060656-ENSG00000117560,0.0,0.0,0.0,0.0
ENSG00000133636-ENSG00000227507,0.0,-1.0,0.0,0.0
ENSG00000143324-ENSG00000178726,0.0,0.0,0.0,0.0
ENSG00000116678-ENSG00000167244,0.0,0.0,0.0,0.0
ENSG00000106113-ENSG00000282608,0.0,0.0,0.0,0.0
ENSG00000120889-ENSG00000205809,0.0,-1.0,0.0,0.0
ENSG00000143761-ENSG00000169218,0.0,0.0,0.0,0.0
ENSG00000104921-ENSG00000134250,0.0,-1.0,0.0,0.0
ENSG00000128564-ENSG00000170381,0.0,0.0,0.0,0.0
ENSG00000069493-ENSG00000125730,0.0,-1.0,0.0,0.0
ENSG00000104332-ENSG00000120156,0.0,0.0,0.0,0.0
ENSG00000114812-ENSG00000122679,0.0,-1.0,0.0,0.0
ENSG00000133067-ENSG00000219438,0.0,0.0,0.0,0.0
ENSG00000143761-ENSG00000183150,0.0,-1.0,0.0,0.0
ENSG00000106804-ENSG00000169442,0.0,-1.0,0.0,0.0
ENSG00000109321-ENSG00000178562,0.0,-1.0,0.0,0.0
ENSG00000137868-ENSG00000143184,0.0,0.0,0.0,0.0
ENSG00000169071-ENSG00000260314,0.0,-1.0,0.0,0.0
ENSG00000125845-ENSG00000173535,0.0,0.0,0.0,0.0
ENSG00000128285-ENSG00000163606,0.0,0.0,0.0,0.0
ENSG00000138685-ENSG00000188157,0.0,-1.0,0.0,0.0
ENSG00000061492-ENSG00000182985,0.0,0.0,0.0,0.0
ENSG00000107562-ENSG00000121764,0.0,-1.0,0.0,0.0
ENSG00000112164-ENSG00000161921,0.0,-1.0,0.0,0.0
ENSG00000117400-ENSG00000274736,0.0,-1.0,0.0,0.0
ENSG00000106483-ENSG00000118137,0.0,0.0,0.0,0.0
ENSG00000134259-ENSG00000163235,0.0,0.0,0.0,0.0
ENSG00000125735-ENSG00000154342,0.0,-1.0,0.0,0.0
ENSG00000107831-ENSG00000171522,0.0,-1.0,0.0,0.0
ENSG00000118137-ENSG00000183662,0.0,0.0,0.0,0.0
ENSG00000075073-ENSG00000128285,0.0,0.0,0.0,0.0
ENSG00000092969-ENSG00000275718,0.0,-1.0,0.0,0.0
ENSG00000161610-ENSG00000259384,0.0,-1.0,0.0,0.0
ENSG00000106113-ENSG00000111291,0.0,0.0,0.0,0.0
