,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,66.42387,0.5548961,49.465076,0.57931036,64.864944,0.607438
1,65.85844,0.5548961,48.79301,0.5724138,64.370865,0.607438
2,65.319016,0.5548961,48.128407,0.5724138,63.89642,0.61157024
3,64.74007,0.5548961,47.435837,0.5724138,63.381233,0.61570245
4,64.2034,0.5548961,46.84794,0.5724138,62.904976,0.61570245
5,63.685623,0.5548961,46.258183,0.5724138,62.447994,0.61570245
6,63.098583,0.5548961,45.523754,0.5724138,61.93041,0.61570245
7,62.54355,0.5548961,44.899548,0.57931036,61.439568,0.6198347
8,61.968384,0.5548961,44.40262,0.57931036,60.923664,0.6198347
9,61.400578,0.5548961,43.899654,0.5862069,60.42042,0.6198347
10,60.837643,0.5578635,43.406334,0.5862069,59.921986,0.62396693
11,60.2699,0.5578635,42.904808,0.5862069,59.41851,0.62396693
12,59.80063,0.5578635,42.470825,0.59310347,58.971767,0.6280992
13,59.308483,0.5578635,42.02283,0.59310347,58.500656,0.6280992
14,58.82568,0.5578635,41.597977,0.6,58.036644,0.6280992
15,58.39107,0.56083083,41.202248,0.6068966,57.62011,0.6280992
16,57.9044,0.56083083,40.76757,0.62068963,57.15083,0.6280992
17,57.497166,0.5578635,40.370018,0.62068963,56.716415,0.6280992
18,57.13312,0.5548961,40.101566,0.6275862,56.38143,0.62396693
19,56.701015,0.5548961,39.764656,0.6275862,55.96499,0.6198347
20,56.32547,0.5548961,39.516903,0.6275862,55.634537,0.61570245
21,55.933437,0.5548961,39.283447,0.62068963,55.31759,0.6198347
22,55.531544,0.5548961,39.007256,0.62068963,54.955685,0.6198347
23,55.163383,0.5578635,38.762867,0.62068963,54.639282,0.6198347
24,54.7871,0.56379825,38.59474,0.62068963,54.365242,0.6280992
25,54.40124,0.56379825,38.31517,0.62068963,54.020626,0.62396693
26,54.01955,0.56083083,38.013493,0.62068963,53.657795,0.62396693
27,53.642868,0.56083083,37.723927,0.62068963,53.307606,0.62396693
28,53.260136,0.56083083,37.4195,0.6275862,52.930058,0.6198347
29,52.897957,0.56083083,37.16331,0.6275862,52.607964,0.6198347
30,52.513412,0.56083083,36.927418,0.6275862,52.285763,0.6198347
31,52.120293,0.56083083,36.62812,0.63448274,51.91073,0.62396693
32,51.72808,0.56083083,36.393543,0.63448274,51.587,0.6280992
33,51.35309,0.56083083,36.12461,0.63448274,51.243168,0.62396693
34,50.969864,0.5667656,35.923927,0.6275862,50.952774,0.6280992
35,50.605133,0.5667656,35.692917,0.6275862,50.631107,0.6280992
36,50.218998,0.56379825,35.36875,0.6275862,50.258854,0.6363636
37,49.820423,0.56379825,35.108173,0.6275862,49.9174,0.6363636
38,49.458317,0.56379825,34.89801,0.6275862,49.621864,0.6363636
39,49.09091,0.56083083,34.61861,0.6275862,49.284943,0.6363636
40,48.70939,0.5578635,34.357246,0.6275862,48.951473,0.6363636
41,48.317585,0.5578635,34.124496,0.6275862,48.621506,0.6363636
42,47.93635,0.5578635,33.84069,0.6275862,48.27591,0.6363636
43,47.5341,0.5548961,33.539623,0.6275862,47.906334,0.6363636
44,47.166813,0.56083083,33.29729,0.63448274,47.58865,0.6322314
45,46.79779,0.5667656,33.060055,0.6137931,47.283886,0.6322314
46,46.43297,0.56379825,32.766357,0.62068963,46.92939,0.6280992
47,46.06997,0.56379825,32.51874,0.62068963,46.61327,0.6322314
48,45.692722,0.56379825,32.250774,0.62068963,46.27189,0.6404959
49,45.307106,0.5667656,32.002148,0.62068963,45.949886,0.6363636
50,44.930634,0.5727003,31.783045,0.62068963,45.644367,0.6322314
51,44.57605,0.5756677,31.551107,0.62068963,45.338783,0.6322314
52,44.21395,0.5727003,31.263733,0.63448274,44.999214,0.6322314
53,43.851425,0.5756677,31.05851,0.6275862,44.707954,0.6280992
54,43.475914,0.5756677,30.763952,0.63448274,44.355297,0.6280992
55,43.116177,0.5727003,30.49606,0.6413793,44.02259,0.6280992
56,42.71634,0.5727003,30.25563,0.6413793,43.69467,0.6322314
57,42.36483,0.5756677,30.025452,0.6275862,43.39669,0.6280992
58,41.984573,0.5727003,29.770327,0.6275862,43.074078,0.6280992
59,41.633972,0.5667656,29.50983,0.63448274,42.751205,0.6280992
60,41.250286,0.5756677,29.286524,0.6275862,42.430325,0.6322314
61,40.85338,0.5816024,28.996498,0.63448274,42.07088,0.6280992
62,40.48802,0.5816024,28.746054,0.63448274,41.753887,0.6280992
63,40.127365,0.57863504,28.507826,0.62068963,41.44373,0.6280992
64,39.763065,0.57863504,28.258991,0.6275862,41.13291,0.6198347
65,39.40944,0.57863504,28.019558,0.6137931,40.829094,0.62396693
66,39.08411,0.5816024,27.774765,0.6137931,40.528877,0.6280992
67,38.719444,0.5756677,27.55255,0.6137931,40.23417,0.62396693
68,38.36998,0.5756677,27.324455,0.6068966,39.93318,0.6280992
69,37.995285,0.5756677,27.056137,0.6137931,39.600048,0.62396693
70,37.633804,0.57863504,26.838476,0.6068966,39.301205,0.6280992
71,37.2671,0.5727003,26.577223,0.6137931,38.984127,0.62396693
72,36.87493,0.5727003,26.319307,0.6137931,38.649475,0.62396693
73,36.531395,0.5727003,26.098286,0.6137931,38.366173,0.62396693
74,36.18532,0.56973296,25.865652,0.6137931,38.060764,0.62396693
75,35.82381,0.5578635,25.615828,0.62068963,37.747746,0.62396693
76,35.471474,0.55192876,25.398129,0.6275862,37.45719,0.6198347
77,35.120865,0.5578635,25.16181,0.63448274,37.157444,0.61570245
78,34.769207,0.5578635,24.935024,0.6275862,36.860134,0.6198347
79,34.437904,0.5578635,24.759912,0.63448274,36.59224,0.6198347
80,34.092625,0.56083083,24.511292,0.6275862,36.29182,0.6198347
81,33.726955,0.56083083,24.235538,0.6275862,35.96468,0.61570245
82,33.386448,0.56379825,24.008137,0.63448274,35.678146,0.607438
83,33.024883,0.5667656,23.766592,0.63448274,35.364872,0.60330576
84,32.65854,0.56083083,23.518246,0.6275862,35.04806,0.59917355
85,32.3177,0.5578635,23.291288,0.6275862,34.752865,0.58264464
86,31.983337,0.56083083,23.063314,0.6275862,34.46285,0.5785124
87,31.67236,0.5578635,22.88609,0.62068963,34.204227,0.5785124
88,31.315329,0.54599404,22.605677,0.62068963,33.875595,0.57438016
89,30.984621,0.537092,22.36516,0.59310347,33.5739,0.56198347
90,30.629887,0.5430267,22.185266,0.5862069,33.311848,0.56198347
91,30.296474,0.5400593,21.947086,0.5862069,33.01401,0.553719
92,29.972214,0.537092,21.75358,0.5724138,32.74245,0.5413223
93,29.613007,0.537092,21.529325,0.55172414,32.44652,0.5413223
94,29.288118,0.5400593,21.290606,0.55172414,32.160034,0.53305787
95,28.943087,0.5341246,21.073896,0.5448276,31.871758,0.5247934
96,28.627655,0.53115726,20.88314,0.5448276,31.607853,0.5206612
97,28.28525,0.5281899,20.659338,0.5448276,31.326124,0.5123967
98,27.946608,0.5281899,20.464693,0.5586207,31.053104,0.5123967
99,27.638098,0.52522254,20.296234,0.5586207,30.80858,0.5165289
100,27.300562,0.5222552,20.062809,0.5586207,30.523956,0.5082645
101,26.96591,0.5222552,19.813723,0.56551725,30.223528,0.5041322
102,26.646355,0.52522254,19.622187,0.5586207,29.953455,0.5
103,26.319782,0.5222552,19.422716,0.55172414,29.691887,0.5
104,26.003227,0.5192878,19.197096,0.5586207,29.421366,0.49586776
105,25.671854,0.5133531,19.02624,0.5448276,29.163334,0.5082645
106,25.3601,0.5133531,18.815836,0.5448276,28.900639,0.5082645
107,25.059837,0.5133531,18.621687,0.537931,28.655058,0.5041322
108,24.76619,0.51038575,18.476776,0.5448276,28.44463,0.5041322
109,24.438992,0.51038575,18.23071,0.537931,28.161823,0.5082645
110,24.13169,0.5133531,18.037392,0.537931,27.904278,0.5082645
111,23.801437,0.51038575,17.842237,0.53103447,27.637907,0.5041322
112,23.477669,0.51038575,17.63155,0.537931,27.376987,0.5041322
113,23.201519,0.5133531,17.469015,0.537931,27.154587,0.49173555
114,22.881918,0.51038575,17.261137,0.5241379,26.890749,0.49173555
115,22.548618,0.5074184,17.032557,0.51724136,26.606903,0.49173555
116,22.24812,0.5014837,16.878483,0.5103448,26.377987,0.4876033
117,21.925776,0.5014837,16.62503,0.5103448,26.07519,0.49173555
118,21.587435,0.5014837,16.44528,0.50344825,25.8188,0.4876033
119,21.310574,0.49851632,16.330017,0.5103448,25.609293,0.47933885
120,20.94496,0.5014837,16.043135,0.5103448,25.276253,0.47933885
121,20.635612,0.5074184,15.855078,0.5103448,25.01451,0.47933885
122,20.335367,0.49851632,15.678231,0.5103448,24.769518,0.47107437
123,20.044638,0.4866469,15.455115,0.5241379,24.504395,0.4752066
124,19.713589,0.4925816,15.283707,0.51724136,24.258976,0.4752066
125,19.452791,0.4866469,15.188943,0.51724136,24.073492,0.47933885
126,19.109818,0.4925816,14.936312,0.51724136,23.765741,0.47933885
127,18.808601,0.4866469,14.721767,0.51724136,23.507572,0.47107437
128,18.48997,0.48961425,14.550894,0.51724136,23.248697,0.4752066
129,18.197058,0.48961425,14.369361,0.5103448,23.003748,0.4752066
130,17.876324,0.48367953,14.142373,0.5103448,22.71746,0.47107437
131,17.601414,0.4866469,13.9998255,0.50344825,22.509148,0.4752066
132,17.31001,0.4866469,13.83072,0.50344825,22.283775,0.47107437
133,17.016869,0.48367953,13.63774,0.5103448,22.042126,0.47107437
134,16.734827,0.4866469,13.495347,0.50344825,21.82432,0.46694216
135,16.428253,0.48961425,13.296663,0.5103448,21.568592,0.46280992
136,16.124033,0.49851632,13.126036,0.5103448,21.323467,0.46280992
137,15.827782,0.49554896,12.939887,0.5103448,21.07606,0.45867768
138,15.559744,0.4925816,12.794372,0.5103448,20.852663,0.46694216
139,15.276652,0.48961425,12.619933,0.5103448,20.606129,0.47107437
140,14.979905,0.4866469,12.394585,0.49655172,20.328228,0.45867768
141,14.682639,0.48071218,12.209118,0.49655172,20.082424,0.45867768
142,14.399874,0.4866469,12.049136,0.49655172,19.85493,0.46694216
143,14.1255245,0.4866469,11.891678,0.49655172,19.630463,0.46694216
144,13.837439,0.48367953,11.713778,0.49655172,19.389536,0.46694216
145,13.52485,0.48367953,11.506171,0.49655172,19.134228,0.46694216
146,13.243678,0.48367953,11.332823,0.49655172,18.895512,0.47107437
147,12.961867,0.48367953,11.161101,0.49655172,18.6619,0.46694216
148,12.708769,0.48071218,11.0055895,0.48965517,18.44514,0.47107437
149,12.448748,0.47774482,10.853423,0.48965517,18.229801,0.46694216
150,12.167572,0.47477746,10.664878,0.48965517,17.994616,0.46694216
151,11.874581,0.4718101,10.47205,0.48965517,17.746954,0.46694216
152,11.615307,0.47477746,10.315243,0.48965517,17.537123,0.46694216
153,11.319221,0.47774482,10.127545,0.49655172,17.28841,0.46280992
154,11.04433,0.47774482,9.988783,0.50344825,17.070406,0.46280992
155,10.769366,0.48367953,9.846657,0.50344825,16.844938,0.46280992
156,10.473242,0.47774482,9.630236,0.50344825,16.57083,0.45867768
157,10.190561,0.4718101,9.410927,0.50344825,16.3084,0.45454547
158,9.900522,0.47477746,9.218043,0.5103448,16.058735,0.45454547
159,9.6638565,0.47477746,9.085569,0.49655172,15.86097,0.45867768
160,9.445937,0.4718101,8.9155,0.49655172,15.653599,0.45454547
161,9.246296,0.4718101,8.777268,0.48965517,15.46831,0.45867768
162,9.0609255,0.462908,8.598682,0.49655172,15.256321,0.45041323
163,8.912828,0.47774482,8.537257,0.48965517,15.122047,0.45454547
164,8.739335,0.47477746,8.381942,0.4827586,14.917456,0.45867768
165,8.566523,0.46884274,8.221269,0.48965517,14.723714,0.45454547
166,8.3996,0.46587536,8.101147,0.4827586,14.549201,0.45454547
167,8.24833,0.462908,7.9822216,0.49655172,14.379533,0.45041323
168,8.111242,0.45697328,7.8609905,0.50344825,14.22073,0.45454547
169,7.9852843,0.45994064,7.76883,0.49655172,14.083744,0.45454547
170,7.895088,0.45697328,7.679814,0.50344825,13.970697,0.45454547
171,7.7974916,0.45697328,7.5920677,0.50344825,13.856708,0.45454547
172,7.7036653,0.46587536,7.492654,0.49655172,13.723935,0.45041323
173,7.6732144,0.46884274,7.5214534,0.4827586,13.660347,0.45454547
174,7.5614953,0.47774482,7.3737564,0.48965517,13.484798,0.45454547
175,7.481862,0.47477746,7.2345324,0.4827586,13.34593,0.44214877
176,7.4120708,0.4718101,7.1798778,0.4827586,13.259914,0.43801653
177,7.34362,0.47774482,7.1434093,0.48965517,13.178829,0.43801653
178,7.269996,0.47774482,7.0700507,0.48965517,13.060012,0.43801653
179,7.20683,0.48367953,7.0250006,0.48965517,12.972611,0.43801653
180,7.146297,0.47477746,6.988202,0.47586206,12.882432,0.446281
181,7.1038213,0.47477746,6.9698997,0.47586206,12.817304,0.44214877
182,7.04886,0.47477746,6.909949,0.46896553,12.71043,0.44214877
183,7.009965,0.48071218,6.8890805,0.46896553,12.636696,0.44214877
184,6.971985,0.48367953,6.846746,0.46206897,12.56035,0.44214877
185,6.9429617,0.48961425,6.8285956,0.45517242,12.512182,0.44214877
186,6.91591,0.48071218,6.787371,0.45517242,12.4498415,0.43801653
187,6.892668,0.48961425,6.7825627,0.46206897,12.407416,0.43801653
188,6.8618584,0.48961425,6.743248,0.45517242,12.347946,0.4338843
189,6.8234234,0.48071218,6.678567,0.45517242,12.26093,0.42975205
190,6.8030066,0.48961425,6.668448,0.45517242,12.235566,0.42975205
191,6.7884846,0.48961425,6.6666307,0.45517242,12.213161,0.42975205
192,6.7634387,0.48961425,6.6466517,0.46206897,12.167218,0.42975205
193,6.7243586,0.49851632,6.5913534,0.45517242,12.096049,0.4338843
194,6.706945,0.4866469,6.555175,0.45517242,12.056924,0.42975205
195,6.678153,0.4925816,6.543072,0.45517242,12.022172,0.42975205
196,6.652281,0.4925816,6.5163245,0.45517242,11.991305,0.42975205
197,6.627684,0.49554896,6.4890456,0.45517242,11.946294,0.42975205
198,6.6065335,0.49554896,6.4602857,0.45517242,11.9077635,0.42561984
199,6.5864067,0.5014837,6.449054,0.46206897,11.871025,0.42975205
200,6.561797,0.50445104,6.421366,0.46206897,11.821304,0.42975205
201,6.5395885,0.50445104,6.3962197,0.46896553,11.772014,0.4214876
202,6.513545,0.50445104,6.3672543,0.46896553,11.729206,0.4214876
203,6.488895,0.5074184,6.333653,0.46896553,11.664425,0.4214876
204,6.4685884,0.5074184,6.316573,0.46896553,11.631516,0.4214876
205,6.4458876,0.5074184,6.2927265,0.46896553,11.606674,0.4214876
206,6.427946,0.49851632,6.2640576,0.45517242,11.569723,0.42561984
207,6.406602,0.50445104,6.2506146,0.46896553,11.55486,0.4214876
208,6.3872337,0.50445104,6.233584,0.46896553,11.539759,0.4214876
209,6.366101,0.5074184,6.2137794,0.46896553,11.505916,0.4214876
210,6.3442535,0.50445104,6.193887,0.46896553,11.458855,0.42561984
211,6.324915,0.49851632,6.171239,0.46896553,11.418576,0.41735536
212,6.306451,0.5074184,6.162483,0.46896553,11.416372,0.42561984
213,6.301097,0.5074184,6.157931,0.46896553,11.386713,0.4214876
214,6.2649484,0.51038575,6.1089334,0.47586206,11.327168,0.41735536
215,6.243489,0.51632047,6.0983725,0.47586206,11.301981,0.41735536
216,6.220476,0.51038575,6.066347,0.47586206,11.256276,0.4214876
217,6.1980424,0.5133531,6.04244,0.47586206,11.211216,0.4214876
218,6.176723,0.5133531,6.02226,0.47586206,11.174181,0.4214876
219,6.155949,0.5192878,5.9966106,0.47586206,11.122634,0.4214876
220,6.138485,0.5192878,5.9878306,0.47586206,11.105817,0.42561984
221,6.119244,0.5192878,5.9703636,0.47586206,11.095551,0.42561984
222,6.099339,0.52522254,5.9504833,0.47586206,11.058678,0.42561984
223,6.07716,0.5192878,5.9234734,0.47586206,11.006013,0.42975205
224,6.0589356,0.5222552,5.9044323,0.47586206,10.987878,0.42975205
225,6.047349,0.5281899,5.9041324,0.48965517,10.960835,0.42975205
226,6.0607214,0.51632047,5.923954,0.4827586,10.944373,0.4338843
227,6.0120134,0.5281899,5.859786,0.49655172,10.876368,0.42975205
228,6.0248585,0.51632047,5.807318,0.4827586,10.8005295,0.4338843
229,5.9925857,0.52522254,5.846794,0.48965517,10.800696,0.43801653
230,5.9780674,0.5222552,5.8353376,0.48965517,10.777393,0.43801653
231,5.930417,0.52522254,5.7671165,0.48965517,10.718876,0.4338843
232,5.9118733,0.5281899,5.741326,0.4827586,10.684498,0.4338843
233,5.8894258,0.53115726,5.731344,0.48965517,10.658971,0.4338843
234,5.870938,0.5281899,5.716502,0.48965517,10.648985,0.4338843
235,5.8515863,0.53115726,5.6996145,0.48965517,10.62373,0.43801653
236,5.833027,0.5281899,5.689517,0.49655172,10.606964,0.43801653
237,5.815348,0.5281899,5.671631,0.49655172,10.585421,0.43801653
238,5.79862,0.5281899,5.65546,0.49655172,10.569847,0.43801653
239,5.7956715,0.5281899,5.653726,0.50344825,10.546783,0.43801653
240,5.765544,0.537092,5.6179023,0.48965517,10.491155,0.4338843
241,5.7455053,0.537092,5.5807147,0.48965517,10.439829,0.43801653
242,5.7260184,0.537092,5.5650134,0.49655172,10.4008665,0.44214877
243,5.7081165,0.53115726,5.547709,0.49655172,10.37141,0.44214877
244,5.6881146,0.5341246,5.527041,0.49655172,10.334615,0.44214877
245,5.6705093,0.53115726,5.5065837,0.49655172,10.304254,0.43801653
246,5.6521263,0.53115726,5.4873376,0.49655172,10.278464,0.446281
247,5.6357822,0.537092,5.4707046,0.49655172,10.261098,0.446281
248,5.6198583,0.5341246,5.459717,0.49655172,10.243899,0.446281
249,5.600887,0.5281899,5.44736,0.49655172,10.20796,0.44214877
250,5.587769,0.5341246,5.426731,0.49655172,10.177172,0.45041323
251,5.5726204,0.53115726,5.415232,0.49655172,10.1407795,0.45041323
252,5.5473127,0.5281899,5.3862147,0.49655172,10.094351,0.45454547
253,5.534334,0.5281899,5.374589,0.49655172,10.065731,0.45454547
254,5.5248456,0.53115726,5.3633504,0.49655172,10.036866,0.45454547
255,5.4975576,0.5341246,5.320308,0.49655172,9.978789,0.45041323
256,5.4810257,0.537092,5.2980294,0.49655172,9.94643,0.45454547
257,5.4613595,0.537092,5.2841387,0.50344825,9.918964,0.45041323
258,5.447394,0.53115726,5.275511,0.49655172,9.899523,0.45454547
259,5.4229436,0.5341246,5.249361,0.49655172,9.847426,0.45454547
260,5.4092584,0.53115726,5.2367845,0.50344825,9.826988,0.45454547
261,5.3930326,0.5341246,5.2173877,0.50344825,9.808834,0.45454547
262,5.374989,0.5400593,5.1922855,0.50344825,9.782063,0.45454547
