,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,13.471781,0.6231454,8.549314,0.6,13.764513,0.58264464
1,13.367631,0.6290801,8.484534,0.6137931,13.6558075,0.58264464
2,13.265506,0.6172107,8.421932,0.62068963,13.556872,0.5785124
3,13.169454,0.6142433,8.362768,0.62068963,13.474925,0.58677685
4,13.071398,0.62017804,8.304163,0.63448274,13.398353,0.5785124
5,12.968543,0.62017804,8.244702,0.63448274,13.321587,0.58677685
6,12.86378,0.62611276,8.187553,0.63448274,13.247371,0.5785124
7,12.780907,0.6231454,8.139536,0.6413793,13.179463,0.58677685
8,12.691025,0.6231454,8.091363,0.6413793,13.111925,0.59090906
9,12.595519,0.62611276,8.043114,0.6551724,13.037523,0.58677685
10,12.520319,0.6290801,8.004837,0.64827585,12.972828,0.58677685
11,12.434479,0.6142433,7.9745016,0.6413793,12.904859,0.58677685
12,12.359417,0.6172107,7.9481115,0.6413793,12.840597,0.59090906
13,12.290691,0.6142433,7.9096394,0.6413793,12.773338,0.59090906
14,12.215131,0.6172107,7.8695726,0.6413793,12.700528,0.59090906
15,12.125689,0.62017804,7.8522763,0.64827585,12.629483,0.59504133
16,12.041701,0.62017804,7.8375225,0.6413793,12.5612335,0.59917355
17,11.975683,0.62017804,7.827981,0.6275862,12.49519,0.59504133
18,11.916617,0.62017804,7.80616,0.6275862,12.432982,0.59917355
19,11.851022,0.6172107,7.760672,0.6275862,12.364111,0.59917355
20,11.792586,0.6172107,7.7174478,0.6275862,12.302357,0.59917355
21,11.7246,0.6172107,7.675021,0.63448274,12.230795,0.60330576
22,11.660833,0.6142433,7.6336703,0.6413793,12.163575,0.607438
23,11.59548,0.6142433,7.585601,0.6413793,12.09465,0.607438
24,11.533612,0.611276,7.544719,0.6413793,12.0292635,0.60330576
25,11.471207,0.6083086,7.4958673,0.6413793,11.963225,0.60330576
26,11.414593,0.6083086,7.457382,0.6413793,11.903466,0.60330576
27,11.348482,0.611276,7.407053,0.63448274,11.83388,0.60330576
28,11.281987,0.6142433,7.36134,0.6275862,11.76381,0.60330576
29,11.215755,0.611276,7.3132906,0.6275862,11.69418,0.60330576
30,11.157829,0.6142433,7.2648354,0.62068963,11.632879,0.60330576
31,11.08974,0.6142433,7.2133985,0.62068963,11.561503,0.59917355
32,11.029215,0.6142433,7.164337,0.62068963,11.497574,0.59504133
33,10.966289,0.6142433,7.1244326,0.62068963,11.431355,0.59917355
34,10.902378,0.62017804,7.078088,0.6137931,11.364055,0.59504133
35,10.843963,0.62017804,7.0352864,0.6137931,11.302558,0.59917355
36,10.770612,0.6231454,6.9985356,0.6068966,11.225945,0.59917355
37,10.710601,0.62611276,6.9452767,0.6068966,11.16264,0.59917355
38,10.645809,0.6231454,6.9033003,0.6,11.094736,0.59917355
39,10.587592,0.62017804,6.8665247,0.6,11.033621,0.59917355
40,10.52363,0.6172107,6.826522,0.6,10.966735,0.59917355
41,10.463466,0.6172107,6.7837973,0.59310347,10.903699,0.59917355
42,10.402303,0.6172107,6.7436852,0.59310347,10.839781,0.59917355
43,10.342646,0.6142433,6.702545,0.59310347,10.77703,0.60330576
44,10.275099,0.6142433,6.6706476,0.5862069,10.707553,0.59917355
45,10.207671,0.611276,6.63428,0.5724138,10.638652,0.59504133
46,10.138654,0.6083086,6.5895643,0.5862069,10.567446,0.59504133
47,10.077779,0.6023739,6.549111,0.57931036,10.50438,0.59504133
48,10.016877,0.59940654,6.5178714,0.57931036,10.443663,0.59504133
49,9.955093,0.59940654,6.469124,0.57931036,10.377509,0.59504133
50,9.891689,0.5964392,6.4317107,0.57931036,10.313133,0.59504133
51,9.82787,0.59940654,6.402011,0.5862069,10.251319,0.59504133
52,9.762844,0.5964392,6.3716393,0.5862069,10.188617,0.59917355
53,9.705179,0.59940654,6.3307695,0.57931036,10.128173,0.59504133
54,9.646556,0.59940654,6.2877774,0.57931036,10.066157,0.59090906
55,9.58267,0.59940654,6.2545004,0.57931036,10.003532,0.58264464
56,9.517836,0.59940654,6.214788,0.57931036,9.937951,0.57438016
57,9.4599085,0.5964392,6.1773534,0.57931036,9.878437,0.5785124
58,9.405851,0.59940654,6.1390123,0.57931036,9.821499,0.5785124
59,9.341959,0.5964392,6.1098533,0.57931036,9.760184,0.5785124
