,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,85.45098,0.49851632,73.381805,0.50344825,104.89214,0.5
1,84.506645,0.49851632,72.45625,0.50344825,103.56596,0.5
2,83.58193,0.5014837,71.52891,0.50344825,102.238525,0.5
3,82.70747,0.50445104,70.63342,0.50344825,100.9757,0.5
4,81.81277,0.50445104,69.715614,0.50344825,99.679634,0.5
5,80.88666,0.5074184,68.78203,0.50344825,98.34631,0.5
6,79.93033,0.5074184,67.836136,0.50344825,96.987465,0.5
7,78.99741,0.5133531,66.89599,0.51724136,95.649956,0.5
8,78.12436,0.5133531,66.01484,0.5241379,94.40212,0.5041322
9,77.20413,0.51632047,65.0894,0.5241379,93.08493,0.5123967
10,76.26482,0.5192878,64.128296,0.5241379,91.71613,0.5123967
11,75.31948,0.52522254,63.193146,0.5241379,90.37186,0.5123967
12,74.37653,0.52522254,62.232597,0.5241379,89.0055,0.5123967
13,73.54215,0.52522254,61.38102,0.5241379,87.79581,0.5123967
14,72.5999,0.5281899,60.445038,0.5241379,86.4653,0.5123967
15,71.6905,0.5281899,59.541138,0.5241379,85.171295,0.5123967
16,70.90026,0.5281899,58.72879,0.5241379,84.040306,0.5206612
17,70.01054,0.53115726,57.860165,0.53103447,82.80086,0.5247934
18,69.07646,0.53115726,56.91221,0.53103447,81.44866,0.5289256
19,68.146385,0.53115726,55.994034,0.537931,80.12319,0.5289256
20,67.217575,0.53115726,55.03359,0.537931,78.75729,0.5289256
21,66.28768,0.53115726,54.104122,0.5448276,77.426674,0.5289256
22,65.36028,0.53115726,53.182423,0.5448276,76.101776,0.53305787
23,64.44966,0.5341246,52.268715,0.5448276,74.79289,0.5371901
24,63.532913,0.5341246,51.342052,0.5448276,73.47138,0.5371901
25,62.634613,0.5341246,50.43217,0.5448276,72.173996,0.5371901
26,61.739967,0.5341246,49.525578,0.5448276,70.91863,0.53305787
27,60.769665,0.5341246,48.53845,0.5448276,69.55719,0.53305787
28,59.91289,0.53115726,47.65321,0.5448276,68.3512,0.5413223
29,59.056828,0.53115726,46.769947,0.5448276,67.13865,0.5495868
30,58.18635,0.5281899,45.861706,0.55172414,65.87898,0.5495868
31,57.317764,0.5341246,44.95818,0.55172414,64.62075,0.5495868
32,56.53577,0.5341246,44.098015,0.55172414,63.451775,0.5495868
33,55.74944,0.5341246,43.27869,0.55172414,62.339558,0.54545456
34,54.940376,0.5341246,42.423576,0.55172414,61.197823,0.54545456
35,54.13329,0.5341246,41.57176,0.55172414,60.05911,0.54545456
36,53.33494,0.537092,40.746407,0.5586207,58.968273,0.5413223
37,52.546978,0.537092,39.90657,0.5586207,57.884342,0.5371901
38,51.76814,0.537092,39.085415,0.5586207,56.86279,0.5371901
39,50.934334,0.537092,38.211006,0.5586207,55.754356,0.5371901
40,50.052643,0.537092,37.273815,0.56551725,54.58887,0.54545456
41,49.26087,0.5400593,36.416195,0.56551725,53.523357,0.553719
42,48.52719,0.537092,35.62632,0.5724138,52.548588,0.55785125
43,47.765053,0.5400593,34.77766,0.5724138,51.53996,0.55785125
44,46.97669,0.5400593,33.962357,0.5724138,50.529865,0.56198347
45,46.276184,0.5430267,33.236744,0.5724138,49.61065,0.56198347
46,45.521393,0.5430267,32.60787,0.5724138,48.622692,0.57024795
47,44.76156,0.5430267,31.988087,0.5724138,47.637955,0.57024795
48,43.9879,0.5489614,31.359243,0.5724138,46.620007,0.57438016
