,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc
0,34.829464,0.49936628,37.82884,0.5014749,37.356644,0.5
1,34.78976,0.49936628,37.78604,0.5014749,37.31358,0.5
2,34.748947,0.49936628,37.7421,0.5014749,37.269676,0.5
3,34.710228,0.49936628,37.70039,0.5014749,37.22775,0.5
4,34.67111,0.49936628,37.65828,0.5014749,37.185654,0.5
5,34.629353,0.5006337,37.613304,0.50442475,37.140453,0.5
6,34.589775,0.50190115,37.570686,0.50442475,37.09796,0.5
7,34.550694,0.50190115,37.528584,0.50442475,37.0554,0.5
8,34.5099,0.504436,37.484642,0.50442475,37.01166,0.5
9,34.47172,0.50570345,37.4435,0.50442475,36.97005,0.5
10,34.431664,0.50570345,37.40037,0.5014749,36.92709,0.5017794
11,34.39485,0.5069708,37.36075,0.5014749,36.887264,0.5017794
12,34.356987,0.50570345,37.31997,0.5014749,36.84644,0.5017794
13,34.318573,0.50570345,37.27856,0.5014749,36.804794,0.5017794
14,34.278824,0.50570345,37.235737,0.49852508,36.76207,0.5017794
15,34.240627,0.5069708,37.194572,0.49852508,36.720676,0.5017794
16,34.204453,0.5069708,37.15556,0.49852508,36.681427,0.5017794
17,34.16545,0.50570345,37.113544,0.49557522,36.639633,0.5
18,34.125553,0.50570345,37.070534,0.49557522,36.596615,0.5
19,34.086113,0.504436,37.028015,0.49557522,36.554188,0.49822065
20,34.049084,0.504436,36.988102,0.49557522,36.51391,0.49822065
21,34.00668,0.5031686,36.942413,0.49557522,36.468414,0.49466193
22,33.970207,0.50190115,36.90314,0.49557522,36.429005,0.49466193
23,33.931843,0.50190115,36.861828,0.49557522,36.387825,0.49466193
24,33.893383,0.50190115,36.82042,0.49852508,36.34617,0.49644127
25,33.854473,0.49936628,36.778515,0.49852508,36.304146,0.49644127
26,33.81675,0.49936628,36.737953,0.49852508,36.263638,0.5
27,33.77895,0.49809885,36.697296,0.49557522,36.2225,0.5
28,33.73951,0.49683145,36.654873,0.49557522,36.179977,0.5
29,33.699333,0.49683145,36.61164,0.49557522,36.13675,0.49822065
30,33.664276,0.495564,36.573963,0.49557522,36.09873,0.5
31,33.622833,0.49683145,36.529385,0.49557522,36.05408,0.5
32,33.584194,0.495564,36.487823,0.49557522,36.012466,0.49822065
33,33.548805,0.495564,36.449783,0.49557522,35.973927,0.49822065
34,33.50802,0.49429658,36.405895,0.49557522,35.930096,0.49644127
35,33.471348,0.495564,36.366486,0.49557522,35.890244,0.49466193
36,33.433887,0.49683145,36.326218,0.49262536,35.849964,0.49644127
37,33.393276,0.49809885,36.28258,0.49262536,35.806274,0.49644127
38,33.3565,0.49809885,36.243042,0.48967552,35.76634,0.49288255
39,33.318485,0.49936628,36.20219,0.48967552,35.72537,0.49288255
40,33.281055,0.49936628,36.161995,0.48672566,35.68515,0.49288255
41,33.242176,0.49809885,36.120193,0.48377582,35.643124,0.49288255
42,33.202217,0.49809885,36.077248,0.48377582,35.600082,0.49288255
43,33.16244,0.49809885,36.034485,0.48377582,35.557247,0.49288255
44,33.126583,0.49809885,35.995937,0.48377582,35.51853,0.4911032
45,33.088936,0.49809885,35.955437,0.48377582,35.477577,0.48932385
46,33.050907,0.49809885,35.914528,0.48377582,35.43646,0.48932385
47,33.012947,0.49936628,35.87371,0.48377582,35.395874,0.48932385
48,32.972836,0.49936628,35.83052,0.48672566,35.35229,0.4911032
49,32.93349,0.49936628,35.78817,0.48672566,35.30995,0.4911032
50,32.89649,0.49936628,35.748344,0.48377582,35.2697,0.4911032
51,32.86074,0.49809885,35.7099,0.48377582,35.23126,0.4911032
52,32.820614,0.49809885,35.666695,0.48377582,35.188,0.49288255
53,32.78216,0.49809885,35.625336,0.48967552,35.14679,0.49466193
54,32.7432,0.49936628,35.583393,0.48967552,35.10496,0.49644127
55,32.70867,0.49936628,35.546238,0.48967552,35.067474,0.49644127
56,32.669437,0.49809885,35.504005,0.48967552,35.025204,0.49644127
57,32.632885,0.49809885,35.464672,0.48967552,34.98602,0.49644127
58,32.593475,0.49936628,35.42223,0.48967552,34.94363,0.49822065
59,32.556763,0.49936628,35.38269,0.48967552,34.90367,0.49644127
60,32.51878,0.49809885,35.341816,0.48967552,34.86297,0.49644127
61,32.482044,0.495564,35.302277,0.48967552,34.823593,0.49644127
62,32.446884,0.495564,35.26445,0.48967552,34.78557,0.49644127
63,32.406063,0.495564,35.22047,0.48672566,34.741432,0.49644127
64,32.369682,0.495564,35.181293,0.48672566,34.70189,0.49644127
65,32.334957,0.495564,35.143944,0.48672566,34.66477,0.49644127
66,32.300034,0.495564,35.106346,0.48672566,34.626896,0.49644127
67,32.262215,0.495564,35.065628,0.48967552,34.586132,0.49644127
68,32.2249,0.49302915,35.025455,0.48967552,34.54558,0.49644127
69,32.18634,0.49302915,34.983955,0.48967552,34.50392,0.49644127
70,32.144924,0.49302915,34.93937,0.48967552,34.45942,0.49644127
71,32.108242,0.49302915,34.8999,0.48967552,34.41989,0.49644127
72,32.070335,0.49302915,34.85911,0.48967552,34.378815,0.49644127
73,32.033066,0.49302915,34.819,0.48967552,34.338608,0.49644127
74,31.993797,0.49302915,34.77671,0.48967552,34.29624,0.49644127
75,31.95717,0.49302915,34.737286,0.48967552,34.256542,0.49822065
76,31.918068,0.49302915,34.695187,0.48967552,34.21427,0.49822065
77,31.88066,0.49302915,34.654915,0.48967552,34.174084,0.49822065
78,31.84045,0.49302915,34.611626,0.48967552,34.130722,0.49822065
79,31.804306,0.49429658,34.57271,0.48967552,34.09154,0.49822065
80,31.767239,0.49429658,34.532814,0.48967552,34.051456,0.49644127
81,31.729156,0.49429658,34.49182,0.48672566,34.01027,0.49644127
82,31.691957,0.49429658,34.4518,0.48672566,33.97023,0.49644127
83,31.651844,0.495564,34.40862,0.48672566,33.927277,0.49288255
84,31.613209,0.495564,34.36702,0.48672566,33.88549,0.49288255
85,31.577093,0.495564,34.32816,0.48672566,33.84635,0.49288255
86,31.536028,0.49809885,34.283928,0.48672566,33.8021,0.4911032
87,31.500698,0.49809885,34.24594,0.48672566,33.7642,0.4911032
88,31.463995,0.49683145,34.206467,0.48672566,33.72465,0.4911032
89,31.425863,0.49683145,34.16545,0.48672566,33.683495,0.4911032
90,31.388023,0.49683145,34.124718,0.48967552,33.64259,0.4911032
91,31.35087,0.495564,34.084736,0.48967552,33.602203,0.49466193
92,31.31079,0.495564,34.0416,0.48967552,33.559296,0.49288255
93,31.27186,0.49429658,33.99971,0.48967552,33.517376,0.49288255
94,31.234917,0.49429658,33.959953,0.48967552,33.477283,0.49288255
95,31.197674,0.49429658,33.919846,0.48672566,33.436916,0.49288255
96,31.159569,0.49429658,33.87887,0.48672566,33.396297,0.4911032
97,31.120245,0.49429658,33.83656,0.48672566,33.35391,0.4911032
98,31.083876,0.49429658,33.79742,0.48672566,33.314384,0.4911032
99,31.044773,0.49302915,33.755363,0.48672566,33.27252,0.4911032
100,31.00872,0.4917617,33.716557,0.48672566,33.23328,0.4911032
101,30.96842,0.4917617,33.6732,0.48672566,33.190098,0.48932385
102,30.932653,0.4917617,33.63474,0.48672566,33.151363,0.48932385
103,30.896856,0.4917617,33.596237,0.48672566,33.11285,0.48932385
104,30.856358,0.4917617,33.55269,0.48672566,33.069557,0.48932385
105,30.816412,0.4917617,33.50969,0.48672566,33.02621,0.48932385
106,30.779263,0.4917617,33.469746,0.48672566,32.9864,0.48932385
107,30.740566,0.4917617,33.428104,0.48672566,32.94468,0.4911032
108,30.703781,0.4917617,33.3885,0.48672566,32.90501,0.4911032
109,30.66598,0.4917617,33.34782,0.48672566,32.864388,0.4911032
110,30.631807,0.4917617,33.311058,0.48967552,32.82762,0.4911032
111,30.590908,0.4917617,33.26703,0.49262536,32.783516,0.4911032
112,30.554422,0.4917617,33.227757,0.49262536,32.744118,0.4911032
113,30.51767,0.4917617,33.18822,0.48967552,32.70486,0.4911032
114,30.47882,0.4917617,33.146374,0.48967552,32.662807,0.4911032
115,30.439646,0.4917617,33.10419,0.48967552,32.620605,0.4911032
116,30.403324,0.4917617,33.0651,0.49262536,32.581593,0.4911032
117,30.363537,0.4917617,33.022255,0.49262536,32.538654,0.49288255
118,30.325201,0.49302915,32.980984,0.49262536,32.497364,0.49288255
119,30.289444,0.49302915,32.94247,0.49262536,32.458763,0.49288255
120,30.251316,0.49302915,32.901386,0.49557522,32.41768,0.49288255
121,30.216013,0.4917617,32.863358,0.49557522,32.379566,0.49466193
122,30.179707,0.4917617,32.82422,0.49557522,32.340286,0.49466193
123,30.142403,0.49302915,32.78402,0.49557522,32.30017,0.49644127
124,30.105946,0.49302915,32.744736,0.49557522,32.26067,0.49644127
125,30.069132,0.49429658,32.705055,0.49557522,32.2208,0.49644127
126,30.030344,0.49429658,32.66325,0.49557522,32.179157,0.49644127
127,29.992353,0.49429658,32.622307,0.49557522,32.138325,0.49644127
128,29.957132,0.49429658,32.584343,0.49557522,32.10024,0.49644127
129,29.919998,0.49429658,32.54435,0.49557522,32.060394,0.49644127
130,29.885042,0.49429658,32.50666,0.49557522,32.022476,0.49466193
131,29.84449,0.49429658,32.46299,0.49557522,31.979235,0.49466193
132,29.806103,0.49429658,32.421635,0.49557522,31.937935,0.49466193
133,29.767855,0.49429658,32.38041,0.49557522,31.896843,0.49466193
134,29.730524,0.49429658,32.340202,0.49852508,31.856615,0.49644127
135,29.693293,0.49429658,32.300064,0.49852508,31.816483,0.49644127
136,29.657831,0.49429658,32.261868,0.49852508,31.778233,0.49644127
137,29.618782,0.49302915,32.219807,0.49852508,31.736404,0.49644127
138,29.581842,0.49302915,32.180008,0.49852508,31.696695,0.49644127
139,29.546982,0.49302915,32.1425,0.49852508,31.659208,0.49644127
140,29.508451,0.4917617,32.10101,0.49852508,31.61782,0.49644127
141,29.470263,0.4917617,32.059883,0.49852508,31.576582,0.49466193
142,29.432978,0.4917617,32.019703,0.49852508,31.536074,0.49466193
143,29.396473,0.4917617,31.98044,0.49852508,31.49731,0.49466193
144,29.361526,0.4917617,31.942822,0.49852508,31.459284,0.49466193
145,29.323145,0.4917617,31.901514,0.49852508,31.418018,0.49466193
146,29.28583,0.4917617,31.861351,0.49852508,31.377989,0.49466193
147,29.244509,0.4917617,31.81688,0.5014749,31.333536,0.49466193
148,29.211693,0.49429658,31.781578,0.49852508,31.29794,0.49466193
149,29.175924,0.49429658,31.743069,0.49852508,31.259071,0.49466193
150,29.134626,0.49683145,31.69861,0.49852508,31.214874,0.49466193
151,29.10185,0.49683145,31.663372,0.5014749,31.1794,0.49288255
152,29.063578,0.49683145,31.622166,0.5014749,31.138388,0.49288255
153,29.02339,0.49683145,31.57892,0.49852508,31.09523,0.49288255
154,28.988104,0.49683145,31.540947,0.49852508,31.05695,0.49288255
155,28.948227,0.49683145,31.498035,0.49852508,31.014467,0.49288255
156,28.909988,0.49683145,31.456875,0.49852508,30.973083,0.49288255
157,28.874346,0.495564,31.418545,0.49852508,30.934874,0.49288255
158,28.837639,0.495564,31.379053,0.49852508,30.895323,0.49288255
159,28.79763,0.49429658,31.336016,0.49557522,30.852392,0.49288255
160,28.76467,0.49429658,31.300531,0.49557522,30.816414,0.49288255
161,28.726402,0.49429658,31.259352,0.49852508,30.775251,0.49288255
162,28.688307,0.49302915,31.218355,0.49852508,30.73443,0.49288255
163,28.653017,0.49302915,31.180384,0.49852508,30.696285,0.49288255
164,28.61343,0.49302915,31.137774,0.49852508,30.653786,0.49288255
165,28.581108,0.49302915,31.102962,0.49852508,30.618362,0.49288255
166,28.545305,0.49302915,31.064413,0.49852508,30.579397,0.49288255
167,28.509644,0.49302915,31.026058,0.49852508,30.541224,0.49288255
168,28.47172,0.49302915,30.985216,0.49852508,30.500147,0.4911032
169,28.436817,0.49302915,30.947657,0.49852508,30.462278,0.4911032
170,28.401052,0.49429658,30.909176,0.49852508,30.423815,0.4911032
171,28.359797,0.49302915,30.864773,0.49852508,30.379827,0.4911032
172,28.326103,0.49302915,30.828522,0.49852508,30.343302,0.4911032
173,28.28714,0.49302915,30.786594,0.49852508,30.301538,0.4911032
174,28.249577,0.49302915,30.746162,0.49852508,30.261173,0.48932385
175,28.21071,0.49302915,30.704306,0.49852508,30.219406,0.48932385
176,28.172697,0.4917617,30.663391,0.49852508,30.178534,0.48754448
177,28.140278,0.4917617,30.628485,0.49852508,30.14337,0.48754448
178,28.10329,0.4904943,30.58863,0.49557522,30.103485,0.48576513
179,28.069191,0.4904943,30.551905,0.49557522,30.066525,0.48576513
180,28.030209,0.4904943,30.509958,0.49852508,30.02481,0.48576513
181,27.993969,0.4917617,30.470945,0.49852508,29.985466,0.48576513
182,27.955135,0.49302915,30.429161,0.49852508,29.943745,0.48576513
183,27.915096,0.49302915,30.38607,0.49852508,29.900534,0.48576513
184,27.882673,0.49429658,30.351189,0.49852508,29.86559,0.48576513
185,27.84446,0.49429658,30.310045,0.49852508,29.82427,0.48576513
186,27.805912,0.49429658,30.268618,0.49852508,29.783136,0.48576513
187,27.76831,0.49429658,30.228159,0.49852508,29.742556,0.48576513
188,27.730778,0.49302915,30.187794,0.49852508,29.70222,0.48576513
189,27.693897,0.49302915,30.148115,0.49852508,29.66254,0.48398575
190,27.659758,0.49302915,30.111357,0.49852508,29.625038,0.48398575
191,27.619589,0.49302915,30.068167,0.49852508,29.581905,0.48576513
192,27.584383,0.49302915,30.030312,0.49852508,29.543806,0.48576513
193,27.548979,0.49302915,29.992273,0.49557522,29.505804,0.48576513
